"date","home_team","away_team","home_score","away_score","tournament","city","country","neutral"
"2012-10-27","Guadeloupe","Martinique","3","3","CFU Caribbean Cup qualification","Les Abymes","Guadeloupe","FALSE"
"2012-10-27","Puerto Rico","Dominican Republic","1","3","CFU Caribbean Cup qualification","Les Abymes","Guadeloupe","TRUE"
"2012-10-28","Laos","Turkmenistan","2","4","VFF Cup","Ho Chi Minh City","Vietnam","TRUE"
"2012-11-03","Vietnam","Malaysia","1","0","Friendly","Hanoi","Vietnam","FALSE"
"2012-11-06","Iran","Tajikistan","6","1","Friendly","Tehran","Iran","FALSE"
"2012-11-07","Thailand","Malaysia","2","0","Friendly","Nonthaburi","Thailand","FALSE"
"2012-11-08","Bahrain","Jordan","3","0","Friendly","Arad","Bahrain","FALSE"
"2012-11-08","Oman","Estonia","1","2","Friendly","Muscat","Oman","FALSE"
"2012-11-11","Eswatini","Lesotho","0","0","Friendly","Lobamba","Eswatini","FALSE"
"2012-11-14","Albania","Cameroon","0","0","Friendly","Geneva","Switzerland","TRUE"
"2012-11-14","Algeria","Bosnia and Herzegovina","0","1","Friendly","Algiers","Algeria","FALSE"
"2012-11-14","Andorra","Iceland","0","2","Friendly","Sant Julià de Lòria","Andorra","FALSE"
"2012-11-14","Angola","Congo","1","1","Friendly","Estoril","Portugal","TRUE"
"2012-11-14","Armenia","Lithuania","4","2","Friendly","Yerevan","Armenia","FALSE"
"2012-11-14","Austria","Ivory Coast","0","3","Friendly","Linz","Austria","FALSE"
"2012-11-14","Bolivia","Costa Rica","1","1","Friendly","Santa Cruz","Bolivia","FALSE"
"2012-11-14","Brazil","Colombia","1","1","Friendly","East Rutherford","United States","TRUE"
"2012-11-14","Bulgaria","Ukraine","0","1","Friendly","Sofia","Bulgaria","FALSE"
"2012-11-14","Cape Verde","Ghana","0","1","Friendly","Lisbon","Portugal","TRUE"
"2012-11-14","China PR","New Zealand","1","1","Friendly","Shanghai","China PR","FALSE"
"2012-11-14","DR Congo","Burkina Faso","0","1","Friendly","Kinshasa","DR Congo","FALSE"
"2012-11-14","Cuba","Suriname","5","0","CFU Caribbean Cup qualification","Bacolet","Trinidad and Tobago","TRUE"
"2012-11-14","Cyprus","Finland","0","3","Friendly","Nicosia","Cyprus","FALSE"
"2012-11-14","Czech Republic","Slovakia","3","0","Friendly","Olomouc","Czech Republic","FALSE"
"2012-11-14","Gabon","Portugal","2","2","Friendly","Libreville","Gabon","FALSE"
"2012-11-14","Georgia","Egypt","0","0","Friendly","Tbilisi","Georgia","FALSE"
"2012-11-14","Grenada","French Guiana","1","1","CFU Caribbean Cup qualification","St. George's","Grenada","FALSE"
"2012-11-14","Haiti","Guyana","1","0","CFU Caribbean Cup qualification","St. George's","Grenada","TRUE"
"2012-11-14","Honduras","Peru","0","0","Friendly","Houston","United States","TRUE"
"2012-11-14","Hungary","Norway","0","2","Friendly","Budapest","Hungary","FALSE"
"2012-11-14","Indonesia","Timor-Leste","1","0","Friendly","Jakarta","Indonesia","FALSE"
"2012-11-14","Iran","Uzbekistan","0","1","FIFA World Cup qualification","Tehran","Iran","FALSE"
"2012-11-14","Iraq","Jordan","1","0","FIFA World Cup qualification","Doha","Qatar","TRUE"
"2012-11-14","Republic of Ireland","Greece","0","1","Friendly","Dublin","Republic of Ireland","FALSE"
"2012-11-14","Israel","Belarus","1","2","Friendly","Jerusalem","Israel","FALSE"
"2012-11-14","Italy","France","1","2","Friendly","Parma","Italy","FALSE"
"2012-11-14","South Korea","Australia","1","2","Friendly","Hwaseong","South Korea","FALSE"
"2012-11-14","Kuwait","Bahrain","1","1","Friendly","Kuwait City","Kuwait","FALSE"
"2012-11-14","Liechtenstein","Malta","0","1","Friendly","Vaduz","Liechtenstein","FALSE"
"2012-11-14","Luxembourg","Scotland","1","2","Friendly","Luxembourg","Luxembourg","FALSE"
"2012-11-14","North Macedonia","Slovenia","3","2","Friendly","Skopje","North Macedonia","FALSE"
"2012-11-14","Malaysia","Hong Kong","1","1","Friendly","Shah Alam","Malaysia","FALSE"
"2012-11-14","Montenegro","San Marino","3","0","FIFA World Cup qualification","Podgorica","Montenegro","FALSE"
"2012-11-14","Morocco","Togo","0","1","Friendly","Casablanca","Morocco","FALSE"
"2012-11-14","Netherlands","Germany","0","0","Friendly","Amsterdam","Netherlands","FALSE"
"2012-11-14","Niger","Senegal","1","1","Friendly","Niamey","Niger","FALSE"
"2012-11-14","Northern Ireland","Azerbaijan","1","1","FIFA World Cup qualification","Belfast","Northern Ireland","FALSE"
"2012-11-14","Oman","Japan","1","2","FIFA World Cup qualification","Muscat","Oman","FALSE"
"2012-11-14","Panama","Spain","1","5","Friendly","Panama City","Panama","FALSE"
"2012-11-14","Paraguay","Guatemala","3","1","Friendly","Luque","Paraguay","FALSE"
"2012-11-14","Poland","Uruguay","1","3","Friendly","Gdańsk","Poland","FALSE"
"2012-11-14","Qatar","Lebanon","1","0","FIFA World Cup qualification","Doha","Qatar","FALSE"
"2012-11-14","Romania","Belgium","2","1","Friendly","Bucharest","Romania","FALSE"
"2012-11-14","Russia","United States","2","2","Friendly","Krasnodar","Russia","FALSE"
"2012-11-14","Rwanda","Namibia","2","2","Friendly","Kigali","Rwanda","FALSE"
"2012-11-14","Saudi Arabia","Argentina","0","0","Friendly","Riyadh","Saudi Arabia","FALSE"
"2012-11-14","Serbia","Chile","3","1","Friendly","St. Gallen","Switzerland","TRUE"
"2012-11-14","South Africa","Zambia","0","1","Friendly","Johannesburg","South Africa","FALSE"
"2012-11-14","Sweden","England","4","2","Friendly","Solna","Sweden","FALSE"
"2012-11-14","Tanzania","Kenya","1","0","Friendly","Mwanza","Tanzania","FALSE"
"2012-11-14","Thailand","Bhutan","5","0","Friendly","Bangkok","Thailand","FALSE"
"2012-11-14","Tunisia","Switzerland","1","2","Friendly","Sousse","Tunisia","FALSE"
"2012-11-14","Turkey","Denmark","1","1","Friendly","Istanbul","Turkey","FALSE"
"2012-11-14","United Arab Emirates","Estonia","2","1","Friendly","Abu Dhabi","United Arab Emirates","FALSE"
"2012-11-14","Venezuela","Nigeria","1","3","Friendly","Miami","United States","TRUE"
"2012-11-15","Philippines","Singapore","1","0","Friendly","Cebu City","Philippines","FALSE"
"2012-11-16","French Guiana","Haiti","1","0","CFU Caribbean Cup qualification","St. George's","Grenada","TRUE"
"2012-11-16","Trinidad and Tobago","Suriname","3","0","CFU Caribbean Cup qualification","Bacolet","Trinidad and Tobago","FALSE"
"2012-11-17","Indonesia","Cameroon","0","0","Friendly","Jakarta","Indonesia","FALSE"
"2012-11-17","Palestine","Syria","1","1","Friendly","Amman","Jordan","TRUE"
"2012-11-17","Thailand","Bangladesh","5","0","Friendly","Bangkok","Thailand","FALSE"
"2012-11-18","Guyana","French Guiana","4","3","CFU Caribbean Cup qualification","St. George's","Grenada","TRUE"
"2012-11-19","Singapore","Pakistan","4","0","Friendly","Jurong","Singapore","FALSE"
"2012-11-20","Malaysia","Bangladesh","1","1","Friendly","Kuala Lumpur","Malaysia","FALSE"
"2012-11-20","Palestine","Syria","2","1","Friendly","Zarqa","Jordan","TRUE"
"2012-11-21","Argentina","Brazil","2","1","Superclásico de las Américas","Buenos Aires","Argentina","FALSE"
"2012-11-24","Ethiopia","South Sudan","1","0","CECAFA Cup","Kampala","Uganda","TRUE"
"2012-11-24","Guam","Northern Mariana Islands","8","0","Friendly","Yona","Guam","FALSE"
"2012-11-24","Thailand","Philippines","2","1","AFF Championship","Bangkok","Thailand","FALSE"
"2012-11-24","Uganda","Kenya","1","0","CECAFA Cup","Kampala","Uganda","FALSE"
"2012-11-24","Vietnam","Myanmar","1","1","AFF Championship","Bangkok","Thailand","TRUE"
"2012-11-25","Burundi","Somalia","5","1","CECAFA Cup","Kampala","Uganda","TRUE"
"2012-11-25","Indonesia","Laos","2","2","AFF Championship","Kuala Lumpur","Malaysia","TRUE"
"2012-11-25","Malaysia","Singapore","0","3","AFF Championship","Kuala Lumpur","Malaysia","FALSE"
"2012-11-25","Tanzania","Sudan","2","0","CECAFA Cup","Kampala","Uganda","TRUE"
"2012-11-26","Rwanda","Malawi","2","0","CECAFA Cup","Kampala","Uganda","TRUE"
"2012-11-26","Zanzibar","Eritrea","0","0","CECAFA Cup","Kampala","Uganda","TRUE"
"2012-11-27","South Sudan","Kenya","0","2","CECAFA Cup","Kampala","Uganda","TRUE"
"2012-11-27","Thailand","Myanmar","4","0","AFF Championship","Bangkok","Thailand","FALSE"
"2012-11-27","Uganda","Ethiopia","1","0","CECAFA Cup","Kampala","Uganda","FALSE"
"2012-11-27","Vietnam","Philippines","0","1","AFF Championship","Bangkok","Thailand","TRUE"
"2012-11-28","Indonesia","Singapore","1","0","AFF Championship","Kuala Lumpur","Malaysia","TRUE"
"2012-11-28","Malaysia","Laos","4","1","AFF Championship","Kuala Lumpur","Malaysia","FALSE"
"2012-11-28","Somalia","Sudan","0","1","CECAFA Cup","Kampala","Uganda","TRUE"
"2012-11-28","Tanzania","Burundi","0","1","CECAFA Cup","Kampala","Uganda","TRUE"
"2012-11-29","Malawi","Eritrea","3","2","CECAFA Cup","Kampala","Uganda","TRUE"
"2012-11-29","Palestine","Bahrain","0","2","Friendly","Al Wakrah","Qatar","TRUE"
"2012-11-29","Rwanda","Zanzibar","1","2","CECAFA Cup","Kampala","Uganda","TRUE"
"2012-11-30","Kenya","Ethiopia","3","1","CECAFA Cup","Kampala","Uganda","TRUE"
"2012-11-30","Philippines","Myanmar","2","0","AFF Championship","Bangkok","Thailand","TRUE"
"2012-11-30","Thailand","Vietnam","3","1","AFF Championship","Bangkok","Thailand","FALSE"
"2012-11-30","Uganda","South Sudan","4","0","CECAFA Cup","Kampala","Uganda","FALSE"
"2012-12-01","Burkina Faso","Togo","2","1","African Nations Championship","Ouagadougou","Burkina Faso","FALSE"
"2012-12-01","Eritrea","Rwanda","0","2","CECAFA Cup","Kampala","Uganda","TRUE"
"2012-12-01","Hong Kong","Guam","2","1","EAFF Championship","Kowloon","Hong Kong","FALSE"
"2012-12-01","Malawi","Zanzibar","2","0","CECAFA Cup","Kampala","Uganda","TRUE"
"2012-12-01","Malaysia","Indonesia","2","0","AFF Championship","Kuala Lumpur","Malaysia","FALSE"
"2012-12-01","Mauritius","Comoros","2","0","African Nations Championship","Curepipe","Mauritius","FALSE"
"2012-12-01","Singapore","Laos","4","3","AFF Championship","Shah Alam","Malaysia","TRUE"
"2012-12-01","Somalia","Tanzania","0","7","CECAFA Cup","Kampala","Uganda","TRUE"
"2012-12-01","Sudan","Burundi","0","1","CECAFA Cup","Kampala","Uganda","TRUE"
"2012-12-02","Guinea","Sierra Leone","0","0","African Nations Championship","Conakry","Guinea","FALSE"
"2012-12-02","Liberia","Mauritania","0","1","African Nations Championship","Paynesville","Liberia","FALSE"
"2012-12-02","Mozambique","Seychelles","4","0","African Nations Championship","Maputo","Mozambique","FALSE"
"2012-12-03","Burundi","Zanzibar","0","0","CECAFA Cup","Kampala","Uganda","TRUE"
"2012-12-03","Hong Kong","Australia","0","1","EAFF Championship","Kowloon","Hong Kong","FALSE"
"2012-12-03","North Korea","Guam","5","0","EAFF Championship","Kowloon","Hong Kong","TRUE"
"2012-12-03","Rwanda","Tanzania","0","2","CECAFA Cup","Kampala","Uganda","TRUE"
"2012-12-04","Kenya","Malawi","1","0","CECAFA Cup","Kampala","Uganda","TRUE"
"2012-12-04","Uganda","Ethiopia","2","0","CECAFA Cup","Kampala","Uganda","FALSE"
"2012-12-05","North Korea","Australia","1","1","EAFF Championship","So Kon Po","Hong Kong","TRUE"
"2012-12-06","Uganda","Tanzania","3","0","CECAFA Cup","Kampala","Uganda","FALSE"
"2012-12-06","Zanzibar","Kenya","2","2","CECAFA Cup","Kampala","Uganda","TRUE"
"2012-12-07","Antigua and Barbuda","Dominican Republic","1","2","CFU Caribbean Cup","St. John's","Antigua and Barbuda","FALSE"
"2012-12-07","Guam","Australia","0","9","EAFF Championship","So Kon Po","Hong Kong","TRUE"
"2012-12-07","Haiti","Trinidad and Tobago","0","0","CFU Caribbean Cup","St. John's","Antigua and Barbuda","TRUE"
"2012-12-07","Hong Kong","Taiwan","2","0","EAFF Championship","So Kon Po","Hong Kong","FALSE"
"2012-12-08","Jamaica","French Guiana","1","2","CFU Caribbean Cup","North Sound","Antigua and Barbuda","TRUE"
"2012-12-08","Kuwait","Palestine","2","1","WAFF Championship","Kuwait City","Kuwait","FALSE"
"2012-12-08","Martinique","Cuba","1","0","CFU Caribbean Cup","North Sound","Antigua and Barbuda","TRUE"
"2012-12-08","Oman","Lebanon","0","1","WAFF Championship","Al Farwaniyah","Kuwait","TRUE"
"2012-12-08","Philippines","Singapore","0","0","AFF Championship","Manila","Philippines","FALSE"
"2012-12-08","Tanzania","Zanzibar","1","1","CECAFA Cup","Kampala","Uganda","TRUE"
"2012-12-08","Uganda","Kenya","2","1","CECAFA Cup","Kampala","Uganda","FALSE"
"2012-12-09","Antigua and Barbuda","Trinidad and Tobago","2","0","CFU Caribbean Cup","St. John's","Antigua and Barbuda","FALSE"
"2012-12-09","Australia","Taiwan","8","0","EAFF Championship","So Kon Po","Hong Kong","TRUE"
"2012-12-09","Bahrain","Yemen","1","0","WAFF Championship","Al Farwaniyah","Kuwait","TRUE"
"2012-12-09","Dominican Republic","Haiti","1","2","CFU Caribbean Cup","St. John's","Antigua and Barbuda","TRUE"
"2012-12-09","Hong Kong","North Korea","0","4","EAFF Championship","So Kon Po","Hong Kong","FALSE"
"2012-12-09","Iran","Saudi Arabia","0","0","WAFF Championship","Kuwait City","Kuwait","TRUE"
"2012-12-09","Malaysia","Thailand","1","1","AFF Championship","Kuala Lumpur","Malaysia","FALSE"
"2012-12-10","Cuba","French Guiana","2","1","CFU Caribbean Cup","North Sound","Antigua and Barbuda","TRUE"
"2012-12-10","Iraq","Jordan","1","0","WAFF Championship","Al Farwaniyah","Kuwait","TRUE"
"2012-12-10","Jamaica","Martinique","0","0","CFU Caribbean Cup","North Sound","Antigua and Barbuda","TRUE"
"2012-12-11","Antigua and Barbuda","Haiti","0","1","CFU Caribbean Cup","St. John's","Antigua and Barbuda","FALSE"
"2012-12-11","Kuwait","Oman","0","2","WAFF Championship","Kuwait City","Kuwait","FALSE"
"2012-12-11","Lebanon","Palestine","0","1","WAFF Championship","Al Farwaniyah","Kuwait","TRUE"
"2012-12-11","Trinidad and Tobago","Dominican Republic","2","1","CFU Caribbean Cup","St. John's","Antigua and Barbuda","TRUE"
"2012-12-12","French Guiana","Martinique","1","3","CFU Caribbean Cup","North Sound","Antigua and Barbuda","TRUE"
"2012-12-12","Iran","Bahrain","0","0","WAFF Championship","Kuwait City","Kuwait","TRUE"
"2012-12-12","Jamaica","Cuba","0","1","CFU Caribbean Cup","North Sound","Antigua and Barbuda","TRUE"
"2012-12-12","Singapore","Philippines","1","0","AFF Championship","Singapore","Singapore","FALSE"
"2012-12-12","Yemen","Saudi Arabia","0","1","WAFF Championship","Al Farwaniyah","Kuwait","TRUE"
"2012-12-13","Iraq","Syria","1","1","WAFF Championship","Kuwait City","Kuwait","TRUE"
"2012-12-13","Thailand","Malaysia","2","0","AFF Championship","Bangkok","Thailand","FALSE"
"2012-12-14","Haiti","Cuba","0","1","CFU Caribbean Cup","St. John's","Antigua and Barbuda","TRUE"
"2012-12-14","Kuwait","Lebanon","2","1","WAFF Championship","Kuwait City","Kuwait","FALSE"
"2012-12-14","North Macedonia","Poland","1","4","Friendly","Antalya","Turkey","TRUE"
"2012-12-14","Martinique","Trinidad and Tobago","1","1","CFU Caribbean Cup","St. John's","Antigua and Barbuda","TRUE"
"2012-12-14","Oman","Palestine","2","1","WAFF Championship","Al Farwaniyah","Kuwait","TRUE"
"2012-12-15","Angola","Gambia","1","1","Friendly","Benguela","Angola","FALSE"
"2012-12-15","Bahrain","Saudi Arabia","1","0","WAFF Championship","Al Farwaniyah","Kuwait","TRUE"
"2012-12-15","Comoros","Mauritius","0","0","African Nations Championship","Mitsamiouli","Comoros","FALSE"
"2012-12-15","Iran","Yemen","2","1","WAFF Championship","Kuwait City","Kuwait","TRUE"
"2012-12-15","Mauritania","Liberia","2","1","African Nations Championship","Nouakchott","Mauritania","FALSE"
"2012-12-15","Seychelles","Mozambique","1","2","African Nations Championship","Roche Caiman","Seychelles","FALSE"
"2012-12-15","Sierra Leone","Guinea","1","1","African Nations Championship","Freetown","Sierra Leone","FALSE"
"2012-12-16","Burundi","Kenya","1","0","African Nations Championship","Bujumbura","Burundi","FALSE"
"2012-12-16","Cuba","Trinidad and Tobago","1","0","CFU Caribbean Cup","St. John's","Antigua and Barbuda","TRUE"
"2012-12-16","Haiti","Martinique","1","0","CFU Caribbean Cup","St. John's","Antigua and Barbuda","TRUE"
"2012-12-16","Syria","Jordan","2","1","WAFF Championship","Kuwait City","Kuwait","TRUE"
"2012-12-16","Togo","Burkina Faso","0","1","African Nations Championship","Lomé","Togo","FALSE"
"2012-12-18","Bahrain","Syria","1","1","WAFF Championship","Kuwait City","Kuwait","TRUE"
"2012-12-18","Oman","Iraq","0","2","WAFF Championship","Al Farwaniyah","Kuwait","TRUE"
"2012-12-19","Oman","Benin","2","0","Friendly","Sur","Oman","FALSE"
"2012-12-19","Singapore","Thailand","3","1","AFF Championship","Singapore","Singapore","FALSE"
"2012-12-20","Iraq","Syria","0","1","WAFF Championship","Kuwait City","Kuwait","TRUE"
"2012-12-20","Oman","Bahrain","1","0","WAFF Championship","Kuwait City","Kuwait","TRUE"
"2012-12-22","Angola","Rwanda","1","0","Friendly","Luanda","Angola","FALSE"
"2012-12-22","South Africa","Malawi","3","1","Friendly","Durban","South Africa","FALSE"
"2012-12-22","Tanzania","Zambia","1","0","Friendly","Dar es Salaam","Tanzania","FALSE"
"2012-12-22","Thailand","Singapore","1","0","AFF Championship","Bangkok","Thailand","FALSE"
"2012-12-25","United Arab Emirates","Yemen","2","0","Friendly","Doha","Qatar","TRUE"
"2012-12-26","Bahrain","Burkina Faso","0","0","Friendly","Riffa","Bahrain","FALSE"
"2012-12-28","Qatar","Egypt","0","2","Friendly","Doha","Qatar","FALSE"
"2012-12-29","Bahrain","Guinea","3","0","Friendly","Riffa","Bahrain","FALSE"
"2012-12-29","Oman","Togo","0","1","Friendly","Sohar","Oman","FALSE"
"2012-12-29","United Arab Emirates","Yemen","3","1","Friendly","Doha","Qatar","TRUE"
"2012-12-29","Basque Country","Bolivia","6","1","Friendly","San Sebastián","Spain","FALSE"
"2012-12-30","Ethiopia","Niger","1","0","Friendly","Addis Ababa","Ethiopia","FALSE"
"2012-12-30","Iraq","Tunisia","1","2","Friendly","Baghdad","Iraq","FALSE"
"2013-01-02","Catalonia","Nigeria","1","1","Friendly","Cornellà de Llobregat","Spain","FALSE"
"2013-01-05","Bahrain","Oman","0","0","Gulf Cup","Riffa","Bahrain","FALSE"
"2013-01-05","Niger","Togo","3","1","Friendly","Niamey","Niger","FALSE"
"2013-01-05","Qatar","United Arab Emirates","1","3","Gulf Cup","Riffa","Bahrain","TRUE"
"2013-01-05","Zambia","Angola","0","2","Friendly","Johannesburg","South Africa","TRUE"
"2013-01-06","Kenya","Burundi","0","0","African Nations Championship","Nairobi","Kenya","FALSE"
"2013-01-06","Kuwait","Yemen","2","0","Gulf Cup","Isa Town","Bahrain","TRUE"
"2013-01-06","Saudi Arabia","Iraq","0","2","Gulf Cup","Isa Town","Bahrain","TRUE"
"2013-01-07","Tunisia","Ethiopia","1","1","Friendly","Al Wakrah","Qatar","TRUE"
"2013-01-08","Bahrain","United Arab Emirates","1","2","Gulf Cup","Riffa","Bahrain","FALSE"
"2013-01-08","Qatar","Oman","2","1","Gulf Cup","Riffa","Bahrain","TRUE"
"2013-01-08","South Africa","Norway","0","1","Friendly","Cape Town","South Africa","FALSE"
"2013-01-08","Zambia","Morocco","0","0","Friendly","Johannesburg","South Africa","TRUE"
"2013-01-09","Cape Verde","Nigeria","0","0","Friendly","Faro","Portugal","TRUE"
"2013-01-09","Iraq","Kuwait","1","0","Gulf Cup","Isa Town","Bahrain","TRUE"
"2013-01-09","Yemen","Saudi Arabia","0","2","Gulf Cup","Isa Town","Bahrain","TRUE"
"2013-01-10","Gabon","Tunisia","1","1","Friendly","Abu Dhabi","United Arab Emirates","TRUE"
"2013-01-10","Ghana","Egypt","3","0","Friendly","Abu Dhabi","United Arab Emirates","TRUE"
"2013-01-10","Panama","Guatemala","3","0","Friendly","Panama City","Panama","FALSE"
"2013-01-11","Bahrain","Qatar","1","0","Gulf Cup","Riffa","Bahrain","FALSE"
"2013-01-11","Ethiopia","Tanzania","2","1","Friendly","Addis Ababa","Ethiopia","FALSE"
"2013-01-11","United Arab Emirates","Oman","2","0","Gulf Cup","Isa Town","Bahrain","TRUE"
"2013-01-12","Iraq","Yemen","2","0","Gulf Cup","Isa Town","Bahrain","TRUE"
"2013-01-12","Kuwait","Saudi Arabia","1","0","Gulf Cup","Riffa","Bahrain","TRUE"
"2013-01-12","Namibia","Morocco","1","2","Friendly","Johannesburg","South Africa","TRUE"
"2013-01-12","South Africa","Algeria","0","0","Friendly","Johannesburg","South Africa","FALSE"
"2013-01-12","Zambia","Norway","0","0","Friendly","Ndola","Zambia","FALSE"
"2013-01-13","Angola","Botswana","2","0","Friendly","Johannesburg","South Africa","TRUE"
"2013-01-13","Ghana","Tunisia","4","2","Friendly","Abu Dhabi","United Arab Emirates","TRUE"
"2013-01-13","Panama","Guatemala","2","0","Friendly","Panama City","Panama","FALSE"
"2013-01-13","Togo","Niger","2","1","Friendly","Lomé","Togo","FALSE"
"2013-01-14","Ivory Coast","Egypt","4","2","Friendly","Abu Dhabi","United Arab Emirates","TRUE"
"2013-01-15","Bahrain","Iraq","1","1","Gulf Cup","Riffa","Bahrain","FALSE"
"2013-01-15","Lebanon","Gabon","0","0","Friendly","Sidon","Lebanon","FALSE"
"2013-01-15","United Arab Emirates","Kuwait","1","0","Gulf Cup","Riffa","Bahrain","TRUE"
"2013-01-17","Eswatini","Burkina Faso","0","3","Friendly","Nelspruit","South Africa","TRUE"
"2013-01-18","Bahrain","Kuwait","1","6","Gulf Cup","Isa Town","Bahrain","FALSE"
"2013-01-18","Costa Rica","Belize","1","0","UNCAF Cup","San José","Costa Rica","FALSE"
"2013-01-18","Guatemala","Nicaragua","1","1","UNCAF Cup","San José","Costa Rica","TRUE"
"2013-01-18","Honduras","El Salvador","1","1","UNCAF Cup","San José","Costa Rica","TRUE"
"2013-01-18","United Arab Emirates","Iraq","2","1","Gulf Cup","Riffa","Bahrain","TRUE"
"2013-01-19","Angola","Morocco","0","0","African Cup of Nations","Johannesburg","South Africa","TRUE"
"2013-01-19","Chile","Haiti","3","0","Friendly","Concepción","Chile","FALSE"
"2013-01-19","South Africa","Cape Verde","0","0","African Cup of Nations","Johannesburg","South Africa","FALSE"
"2013-01-20","Belize","Guatemala","0","0","UNCAF Cup","San José","Costa Rica","TRUE"
"2013-01-20","Costa Rica","Nicaragua","2","0","UNCAF Cup","San José","Costa Rica","FALSE"
"2013-01-20","El Salvador","Panama","0","0","UNCAF Cup","San José","Costa Rica","TRUE"
"2013-01-20","Ghana","DR Congo","2","2","African Cup of Nations","Port Elizabeth","South Africa","TRUE"
"2013-01-20","Mali","Niger","1","0","African Cup of Nations","Port Elizabeth","South Africa","TRUE"
"2013-01-21","Nigeria","Burkina Faso","1","1","African Cup of Nations","Nelspruit","South Africa","TRUE"
"2013-01-21","Zambia","Ethiopia","1","1","African Cup of Nations","Nelspruit","South Africa","TRUE"
"2013-01-22","Costa Rica","Guatemala","1","1","UNCAF Cup","San José","Costa Rica","FALSE"
"2013-01-22","Ivory Coast","Togo","2","1","African Cup of Nations","Rustenburg","South Africa","TRUE"
"2013-01-22","Nicaragua","Belize","1","2","UNCAF Cup","San José","Costa Rica","TRUE"
"2013-01-22","Panama","Honduras","1","1","UNCAF Cup","San José","Costa Rica","TRUE"
"2013-01-22","Tunisia","Algeria","1","0","African Cup of Nations","Rustenburg","South Africa","TRUE"
"2013-01-23","Morocco","Cape Verde","1","1","African Cup of Nations","Durban","South Africa","TRUE"
"2013-01-23","South Africa","Angola","2","0","African Cup of Nations","Durban","South Africa","FALSE"
"2013-01-23","Sweden","North Korea","1","1","King's Cup","Chiang Mai","Thailand","TRUE"
"2013-01-23","Thailand","Finland","1","3","King's Cup","Chiang Mai","Thailand","FALSE"
"2013-01-24","Ghana","Mali","1","0","African Cup of Nations","Port Elizabeth","South Africa","TRUE"
"2013-01-24","Niger","DR Congo","0","0","African Cup of Nations","Port Elizabeth","South Africa","TRUE"
"2013-01-25","Burkina Faso","Ethiopia","4","0","African Cup of Nations","Nelspruit","South Africa","TRUE"
"2013-01-25","Costa Rica","El Salvador","1","0","UNCAF Cup","San José","Costa Rica","FALSE"
"2013-01-25","Guatemala","Panama","1","3","UNCAF Cup","San José","Costa Rica","TRUE"
"2013-01-25","Honduras","Belize","1","0","UNCAF Cup","San José","Costa Rica","TRUE"
