"date","home_team","away_team","home_score","away_score","tournament","city","country","neutral"
"1983-08-14","Cameroon","Sudan","5","0","African Cup of Nations qualification","Yaoundé","Cameroon","FALSE"
"1983-08-14","Egypt","Tunisia","1","0","African Cup of Nations qualification","Cairo","Egypt","FALSE"
"1983-08-14","Madagascar","Malawi","0","1","African Cup of Nations qualification","Antananarivo","Madagascar","FALSE"
"1983-08-14","Nigeria","Morocco","0","0","African Cup of Nations qualification","Benin City","Nigeria","FALSE"
"1983-08-14","Vanuatu","Tahiti","1","1","Friendly","Port Vila","Vanuatu","FALSE"
"1983-08-16","Fiji","New Zealand","2","0","Friendly","Suva","Fiji","FALSE"
"1983-08-17","Chile","Paraguay","3","2","Friendly","Antofagasta","Chile","FALSE"
"1983-08-17","Ecuador","Brazil","0","1","Copa América","Quito","Ecuador","FALSE"
"1983-08-17","Iceland","Sweden","0","4","Friendly","Reykjavík","Iceland","FALSE"
"1983-08-17","Peru","Colombia","1","0","Copa América","Lima","Peru","FALSE"
"1983-08-18","Fiji","New Zealand","0","1","Friendly","Nadi","Fiji","FALSE"
"1983-08-20","Greece","Libya","3","2","Friendly","Athens","Greece","FALSE"
"1983-08-20","Niue","Tahiti","0","14","South Pacific Games","Apia","Western Samoa","TRUE"
"1983-08-20","Tonga","Wallis Islands and Futuna","0","3","South Pacific Games","Apia","Western Samoa","TRUE"
"1983-08-20","Samoa","American Samoa","3","1","South Pacific Games","Apia","Western Samoa","FALSE"
"1983-08-21","Bolivia","Peru","1","1","Copa América","La Paz","Bolivia","FALSE"
"1983-08-22","American Samoa","Wallis Islands and Futuna","3","0","South Pacific Games","Apia","Western Samoa","TRUE"
"1983-08-22","Niue","Papua New Guinea","0","19","South Pacific Games","Apia","Western Samoa","TRUE"
"1983-08-22","Samoa","Tonga","3","3","South Pacific Games","Apia","Western Samoa","FALSE"
"1983-08-22","Fiji","Solomon Islands","10","0","South Pacific Games","Apia","Western Samoa","TRUE"
"1983-08-24","American Samoa","Tonga","2","3","South Pacific Games","Apia","Western Samoa","TRUE"
"1983-08-24","Argentina","Brazil","1","0","Copa América","Buenos Aires","Argentina","FALSE"
"1983-08-24","Chile","Bolivia","4","2","Friendly","Arica","Chile","FALSE"
"1983-08-24","Romania","German DR","1","0","Friendly","Bucharest","Romania","FALSE"
"1983-08-24","Samoa","Wallis Islands and Futuna","1","2","South Pacific Games","Apia","Western Samoa","TRUE"
"1983-08-24","Turkey","Libya","0","0","Friendly","Istanbul","Turkey","FALSE"
"1983-08-24","Papua New Guinea","Tahiti","1","2","South Pacific Games","Apia","Western Samoa","TRUE"
"1983-08-25","Algeria","Ivory Coast","3","0","Friendly","Algiers","Algeria","FALSE"
"1983-08-25","Uruguay","Paraguay","0","0","Friendly","Montevideo","Uruguay","FALSE"
"1983-08-26","Fiji","Vanuatu","6","0","South Pacific Games","Apia","Western Samoa","TRUE"
"1983-08-28","Algeria","Senegal","2","0","African Cup of Nations qualification","Algiers","Algeria","FALSE"
"1983-08-28","Colombia","Peru","2","2","Copa América","Bogotá","Colombia","FALSE"
"1983-08-28","Malawi","Madagascar","1","1","African Cup of Nations qualification","Blantyre","Malawi","FALSE"
"1983-08-28","Morocco","Nigeria","0","0","African Cup of Nations qualification","Rabat","Morocco","FALSE"
"1983-08-28","Sudan","Cameroon","2","0","African Cup of Nations qualification","Khartoum","Sudan","FALSE"
"1983-08-28","Togo","Ethiopia","3","0","African Cup of Nations qualification","Lomé","Togo","FALSE"
"1983-08-28","Tunisia","Egypt","0","0","African Cup of Nations qualification","Tunis","Tunisia","FALSE"
"1983-08-29","Libya","Zimbabwe","3","1","Friendly","Tripoli","Libya","FALSE"
"1983-08-31","Colombia","Bolivia","2","2","Copa América","Bogotá","Colombia","FALSE"
"1983-08-31","Greece","Bulgaria","2","3","Friendly","Athens","Greece","FALSE"
"1983-09-01","Brazil","Ecuador","5","0","Copa América","Goiânia","Brazil","FALSE"
"1983-09-01","Uruguay","Chile","2","1","Copa América","Montevideo","Uruguay","FALSE"
"1983-09-03","Malaysia","Singapore","0","0","Friendly","Kuala Lumpur","Malaysia","FALSE"
"1983-09-04","Peru","Bolivia","2","1","Copa América","Lima","Peru","FALSE"
"1983-09-04","Uruguay","Venezuela","3","0","Copa América","Montevideo","Uruguay","FALSE"
"1983-09-07","Argentina","Ecuador","2","2","Copa América","Buenos Aires","Argentina","FALSE"
"1983-09-07","Denmark","France","3","1","Friendly","Copenhagen","Denmark","FALSE"
"1983-09-07","Finland","Sweden","0","3","Nordic Championship","Helsinki","Finland","FALSE"
"1983-09-07","Hungary","Germany","1","1","Friendly","Budapest","Hungary","FALSE"
"1983-09-07","Netherlands","Iceland","3","0","UEFA Euro qualification","Groningen","Netherlands","FALSE"
"1983-09-07","Norway","Bulgaria","1","2","UEFA Euro qualification","Oslo","Norway","FALSE"
"1983-09-07","Poland","Romania","2","2","Friendly","Kraków","Poland","FALSE"
"1983-09-07","Switzerland","Czechoslovakia","0","0","Friendly","Neuchâtel","Switzerland","FALSE"
"1983-09-08","Chile","Venezuela","5","0","Copa América","Santiago","Chile","FALSE"
"1983-09-10","Singapore","Malaysia","0","1","Friendly","Kallang","Singapore","FALSE"
"1983-09-11","Chile","Uruguay","2","0","Copa América","Santiago","Chile","FALSE"
"1983-09-11","New Caledonia","Vanuatu","6","2","South Pacific Games","Apia","Western Samoa","TRUE"
"1983-09-11","New Caledonia","Solomon Islands","1","0","South Pacific Games","Apia","Western Samoa","TRUE"
"1983-09-13","Fiji","New Caledonia","5","1","South Pacific Games","Apia","Western Samoa","TRUE"
"1983-09-14","Brazil","Argentina","0","0","Copa América","Rio de Janeiro","Brazil","FALSE"
"1983-09-14","Fiji","New Caledonia","3","2","South Pacific Games","Apia","Western Samoa","TRUE"
"1983-09-14","Fiji","Papua New Guinea","2","0","South Pacific Games","Apia","Western Samoa","TRUE"
"1983-09-14","New Caledonia","Wallis Islands and Futuna","4","0","South Pacific Games","Apia","Western Samoa","TRUE"
