"date","home_team","away_team","home_score","away_score","tournament","city","country","neutral"
"2019-11-19","Netherlands","Estonia","5","0","UEFA Euro qualification","Amsterdam","Netherlands","FALSE"
"2019-11-19","Wales","Hungary","2","0","UEFA Euro qualification","Cardiff","Wales","FALSE"
"2019-11-19","Slovakia","Azerbaijan","2","0","UEFA Euro qualification","Trnava","Slovakia","FALSE"
"2019-11-19","North Macedonia","Israel","1","0","UEFA Euro qualification","Skopje","North Macedonia","FALSE"
"2019-11-19","Japan","Venezuela","1","4","Kirin Challenge Cup","Suita","Japan","FALSE"
"2019-11-19","Poland","Slovenia","3","2","UEFA Euro qualification","Warsaw","Poland","FALSE"
"2019-11-19","Latvia","Austria","1","0","UEFA Euro qualification","Riga","Latvia","FALSE"
"2019-11-19","Scotland","Kazakhstan","3","1","UEFA Euro qualification","Glasgow","Scotland","FALSE"
"2019-11-19","Belgium","Cyprus","6","1","UEFA Euro qualification","Brussels","Belgium","FALSE"
"2019-11-19","San Marino","Russia","0","5","UEFA Euro qualification","Serravalle","San Marino","FALSE"
"2019-11-19","Cuba","United States","0","4","CONCACAF Nations League","George Town","Cayman Islands","TRUE"
"2019-11-19","Mexico","Bermuda","2","1","CONCACAF Nations League","Mexico City","Mexico","FALSE"
"2019-11-19","El Salvador","Dominican Republic","2","0","CONCACAF Nations League","San Salvador","El Salvador","FALSE"
"2019-11-19","Saint Lucia","Montserrat","0","1","CONCACAF Nations League","Gros Islet","Saint Lucia","FALSE"
"2019-11-19","Barbados","Cayman Islands","3","0","CONCACAF Nations League","Bridgetown","Barbados","FALSE"
"2019-11-19","United States Virgin Islands","Saint Martin","1","2","CONCACAF Nations League","Upper Bethlehem","United States Virgin Islands","FALSE"
"2019-11-19","Puerto Rico","Anguilla","3","0","CONCACAF Nations League","Bayamón","Puerto Rico","FALSE"
"2019-11-19","Brazil","South Korea","3","0","Friendly","Abu Dhabi","United Arab Emirates","TRUE"
"2019-11-19","Croatia","Georgia","2","1","Friendly","Pula","Croatia","FALSE"
"2019-11-19","Ecuador","Colombia","0","1","Friendly","Harrison","United States","TRUE"
"2019-11-19","Montenegro","Belarus","2","0","Friendly","Podgorica","Montenegro","FALSE"
"2019-11-19","Saudi Arabia","Paraguay","0","0","Friendly","Riyadh","Saudi Arabia","FALSE"
"2019-11-19","Maldives","Guam","3","1","FIFA World Cup qualification","Malé","Maldives","FALSE"
"2019-11-19","Syria","Philippines","1","0","FIFA World Cup qualification","Dubai","United Arab Emirates","TRUE"
"2019-11-19","Nepal","Kuwait","0","1","FIFA World Cup qualification","Thimphu","Bhutan","TRUE"
"2019-11-19","Jordan","Taiwan","5","0","FIFA World Cup qualification","Amman","Jordan","FALSE"
"2019-11-19","Iraq","Bahrain","0","0","FIFA World Cup qualification","Amman","Jordan","TRUE"
"2019-11-19","Hong Kong","Cambodia","2","0","FIFA World Cup qualification","Hong Kong","Hong Kong","FALSE"
"2019-11-19","Uzbekistan","Palestine","2","0","FIFA World Cup qualification","Tashkent","Uzbekistan","FALSE"
"2019-11-19","Yemen","Singapore","1","2","FIFA World Cup qualification","Muharraq","Bahrain","TRUE"
"2019-11-19","Afghanistan","Qatar","0","1","FIFA World Cup qualification","Dushanbe","Tajikistan","TRUE"
"2019-11-19","Oman","India","1","0","FIFA World Cup qualification","Muscat","Oman","FALSE"
"2019-11-19","Myanmar","Mongolia","1","0","FIFA World Cup qualification","Mandalay","Myanmar","FALSE"
"2019-11-19","Kyrgyzstan","Tajikistan","1","1","FIFA World Cup qualification","Bishkek","Kyrgyzstan","FALSE"
"2019-11-19","Vietnam","Thailand","0","0","FIFA World Cup qualification","Hanoi","Vietnam","FALSE"
"2019-11-19","Malaysia","Indonesia","2","0","FIFA World Cup qualification","Kuala Lumpur","Malaysia","FALSE"
"2019-11-19","Turkmenistan","Sri Lanka","2","0","FIFA World Cup qualification","Ashgabat","Turkmenistan","FALSE"
"2019-11-19","Lebanon","North Korea","0","0","FIFA World Cup qualification","Beirut","Lebanon","FALSE"
"2019-11-21","Guatemala","Antigua and Barbuda","8","0","Friendly","Guatemala City","Guatemala","FALSE"
"2019-11-26","Qatar","Iraq","1","2","Gulf Cup","Doha","Qatar","FALSE"
"2019-11-26","United Arab Emirates","Yemen","3","0","Gulf Cup","Doha","Qatar","TRUE"
"2019-11-27","Oman","Bahrain","0","0","Gulf Cup","Doha","Qatar","TRUE"
"2019-11-27","Saudi Arabia","Kuwait","1","3","Gulf Cup","Doha","Qatar","TRUE"
"2019-11-29","United Arab Emirates","Iraq","0","2","Gulf Cup","Doha","Qatar","TRUE"
"2019-11-29","Qatar","Yemen","6","0","Gulf Cup","Doha","Qatar","FALSE"
"2019-11-30","Kuwait","Oman","1","2","Gulf Cup","Doha","Qatar","TRUE"
"2019-11-30","Bahrain","Saudi Arabia","0","2","Gulf Cup","Doha","Qatar","TRUE"
"2019-12-02","Qatar","United Arab Emirates","4","2","Gulf Cup","Doha","Qatar","FALSE"
"2019-12-02","Yemen","Iraq","0","0","Gulf Cup","Doha","Qatar","TRUE"
"2019-12-02","Kuwait","Bahrain","2","4","Gulf Cup","Doha","Qatar","TRUE"
"2019-12-02","Oman","Saudi Arabia","1","3","Gulf Cup","Doha","Qatar","TRUE"
"2019-12-05","Iraq","Bahrain","2","2","Gulf Cup","Doha","Qatar","TRUE"
"2019-12-05","Qatar","Saudi Arabia","0","1","Gulf Cup","Al Wakrah","Qatar","FALSE"
"2019-12-08","Bahrain","Saudi Arabia","1","0","Gulf Cup","Doha","Qatar","TRUE"
"2019-12-10","China PR","Japan","1","2","EAFF Championship","Busan","South Korea","TRUE"
"2019-12-11","South Korea","Hong Kong","2","0","EAFF Championship","Busan","South Korea","FALSE"
"2019-12-14","Japan","Hong Kong","5","0","EAFF Championship","Busan","South Korea","TRUE"
"2019-12-15","South Korea","China PR","1","0","EAFF Championship","Busan","South Korea","FALSE"
"2019-12-18","Hong Kong","China PR","0","2","EAFF Championship","Busan","South Korea","TRUE"
"2019-12-18","South Korea","Japan","1","0","EAFF Championship","Busan","South Korea","FALSE"
"2020-01-07","Barbados","Canada","1","4","Friendly","Irvine","United States","TRUE"
"2020-01-09","Moldova","Sweden","0","1","Friendly","Doha","Qatar","TRUE"
"2020-01-10","Barbados","Canada","1","4","Friendly","Irvine","United States","TRUE"
"2020-01-12","Kosovo","Sweden","0","1","Friendly","Doha","Qatar","TRUE"
"2020-01-15","Canada","Iceland","0","1","Friendly","Irvine","United States","TRUE"
"2020-01-19","El Salvador","Iceland","0","1","Friendly","Carson","United States","TRUE"
"2020-02-01","United States","Costa Rica","1","0","Friendly","Carson","United States","FALSE"
"2020-09-03","Germany","Spain","1","1","UEFA Nations League","Stuttgart","Germany","FALSE"
"2020-09-03","Ukraine","Switzerland","2","1","UEFA Nations League","Lviv","Ukraine","FALSE"
"2020-09-03","Russia","Serbia","3","1","UEFA Nations League","Moscow","Russia","FALSE"
"2020-09-03","Turkey","Hungary","0","1","UEFA Nations League","Sivas","Turkey","FALSE"
"2020-09-03","Bulgaria","Republic of Ireland","1","1","UEFA Nations League","Sofia","Bulgaria","FALSE"
"2020-09-03","Finland","Wales","0","1","UEFA Nations League","Helsinki","Finland","FALSE"
"2020-09-03","Moldova","Kosovo","1","1","UEFA Nations League","Parma","Italy","TRUE"
"2020-09-03","Slovenia","Greece","0","0","UEFA Nations League","Ljubljana","Slovenia","FALSE"
"2020-09-03","Latvia","Andorra","0","0","UEFA Nations League","Riga","Latvia","FALSE"
"2020-09-03","Faroe Islands","Malta","3","2","UEFA Nations League","Tórshavn","Faroe Islands","FALSE"
"2020-09-04","Italy","Bosnia and Herzegovina","1","1","UEFA Nations League","Florence","Italy","FALSE"
"2020-09-04","Netherlands","Poland","1","0","UEFA Nations League","Amsterdam","Netherlands","FALSE"
"2020-09-04","Norway","Austria","1","2","UEFA Nations League","Oslo","Norway","FALSE"
"2020-09-04","Romania","Northern Ireland","1","1","UEFA Nations League","Bucharest","Romania","FALSE"
"2020-09-04","Scotland","Israel","1","1","UEFA Nations League","Glasgow","Scotland","FALSE"
"2020-09-04","Slovakia","Czech Republic","1","3","UEFA Nations League","Bratislava","Slovakia","FALSE"
"2020-09-04","Lithuania","Kazakhstan","0","2","UEFA Nations League","Vilnius","Lithuania","FALSE"
"2020-09-04","Belarus","Albania","0","2","UEFA Nations League","Minsk","Belarus","FALSE"
"2020-09-05","Iceland","England","0","1","UEFA Nations League","Reykjavík","Iceland","FALSE"
"2020-09-05","Denmark","Belgium","0","2","UEFA Nations League","Copenhagen","Denmark","FALSE"
"2020-09-05","Portugal","Croatia","4","1","UEFA Nations League","Porto","Portugal","FALSE"
"2020-09-05","Sweden","France","0","1","UEFA Nations League","Stockholm","Sweden","FALSE"
"2020-09-05","Cyprus","Montenegro","0","2","UEFA Nations League","Nicosia","Cyprus","FALSE"
"2020-09-05","Azerbaijan","Luxembourg","1","2","UEFA Nations League","Baku","Azerbaijan","FALSE"
"2020-09-05","North Macedonia","Armenia","2","1","UEFA Nations League","Skopje","North Macedonia","FALSE"
"2020-09-05","Estonia","Georgia","0","1","UEFA Nations League","Tallinn","Estonia","FALSE"
"2020-09-05","Gibraltar","San Marino","1","0","UEFA Nations League","Gibraltar","Gibraltar","FALSE"
"2020-09-06","Spain","Ukraine","4","0","UEFA Nations League","Madrid","Spain","FALSE"
"2020-09-06","Switzerland","Germany","1","1","UEFA Nations League","Basel","Switzerland","FALSE"
"2020-09-06","Hungary","Russia","2","3","UEFA Nations League","Budapest","Hungary","FALSE"
"2020-09-06","Serbia","Turkey","0","0","UEFA Nations League","Belgrade","Serbia","FALSE"
"2020-09-06","Wales","Bulgaria","1","0","UEFA Nations League","Cardiff","Wales","FALSE"
"2020-09-06","Republic of Ireland","Finland","0","1","UEFA Nations League","Dublin","Republic of Ireland","FALSE"
"2020-09-06","Slovenia","Moldova","1","0","UEFA Nations League","Ljubljana","Slovenia","FALSE"
"2020-09-06","Kosovo","Greece","1","2","UEFA Nations League","Pristina","Kosovo","FALSE"
"2020-09-06","Andorra","Faroe Islands","0","1","UEFA Nations League","Andorra la Vella","Andorra","FALSE"
"2020-09-06","Malta","Latvia","1","1","UEFA Nations League","Attard","Malta","FALSE"
"2020-09-07","Bosnia and Herzegovina","Poland","1","2","UEFA Nations League","Zenica","Bosnia and Herzegovina","FALSE"
"2020-09-07","Netherlands","Italy","0","1","UEFA Nations League","Amsterdam","Netherlands","FALSE"
"2020-09-07","Northern Ireland","Norway","1","5","UEFA Nations League","Belfast","Northern Ireland","FALSE"
"2020-09-07","Austria","Romania","2","3","UEFA Nations League","Klagenfurt","Austria","FALSE"
"2020-09-07","Czech Republic","Scotland","1","2","UEFA Nations League","Olomouc","Czech Republic","FALSE"
"2020-09-07","Israel","Slovakia","1","1","UEFA Nations League","Netanya","Israel","FALSE"
"2020-09-07","Kazakhstan","Belarus","1","2","UEFA Nations League","Almaty","Kazakhstan","FALSE"
"2020-09-07","Albania","Lithuania","0","1","UEFA Nations League","Tirana","Albania","FALSE"
"2020-09-08","Belgium","Iceland","5","1","UEFA Nations League","Brussels","Belgium","FALSE"
"2020-09-08","Denmark","England","0","0","UEFA Nations League","Copenhagen","Denmark","FALSE"
"2020-09-08","France","Croatia","4","2","UEFA Nations League","Paris","France","FALSE"
"2020-09-08","Sweden","Portugal","0","2","UEFA Nations League","Stockholm","Sweden","FALSE"
"2020-09-08","Luxembourg","Montenegro","0","1","UEFA Nations League","Luxembourg City","Luxembourg","FALSE"
"2020-09-08","Cyprus","Azerbaijan","0","1","UEFA Nations League","Nicosia","Cyprus","FALSE"
"2020-09-08","Armenia","Estonia","2","0","UEFA Nations League","Yerevan","Armenia","FALSE"
"2020-09-08","Georgia","North Macedonia","1","1","UEFA Nations League","Tbilisi","Georgia","FALSE"
"2020-09-08","San Marino","Liechtenstein","0","2","UEFA Nations League","Rimini","Italy","TRUE"
"2020-10-06","Nicaragua","Guatemala","0","0","Friendly","Managua","Nicaragua","FALSE"
"2020-10-07","Andorra","Cape Verde","1","2","Friendly","Andorra la Vella","Andorra","FALSE"
"2020-10-07","Austria","Greece","2","1","Friendly","Klagenfurt","Austria","FALSE"
"2020-10-07","Cyprus","Czech Republic","1","2","Friendly","Larnaca","Cyprus","FALSE"
"2020-10-07","Denmark","Faroe Islands","4","0","Friendly","Herning","Denmark","FALSE"
"2020-10-07","Estonia","Lithuania","1","3","Friendly","Tallinn","Estonia","FALSE"
"2020-10-07","France","Ukraine","7","1","Friendly","Paris","France","FALSE"
"2020-10-07","Germany","Turkey","3","3","Friendly","Cologne","Germany","FALSE"
"2020-10-07","Italy","Moldova","6","0","Friendly","Florence","Italy","FALSE"
"2020-10-07","Luxembourg","Liechtenstein","1","2","Friendly","Luxembourg City","Luxembourg","FALSE"
"2020-10-07","Malta","Gibraltar","2","0","Friendly","Ta' Qali","Malta","FALSE"
"2020-10-07","Montenegro","Latvia","1","1","Friendly","Podgorica","Montenegro","FALSE"
"2020-10-07","Netherlands","Mexico","0","1","Friendly","Amsterdam","Netherlands","FALSE"
"2020-10-07","Poland","Finland","5","1","Friendly","Gdańsk","Poland","FALSE"
"2020-10-07","Portugal","Spain","0","0","Friendly","Lisbon","Portugal","FALSE"
"2020-10-07","Slovenia","San Marino","4","0","Friendly","Ljubljana","Slovenia","FALSE"
"2020-10-07","Switzerland","Croatia","1","2","Friendly","St. Gallen","Switzerland","FALSE"
"2020-10-07","Zambia","Malawi","1","0","Friendly","Lusaka","Zambia","FALSE"
"2020-10-08","Belgium","Ivory Coast","1","1","Friendly","Brussels","Belgium","FALSE"
"2020-10-08","England","Wales","3","0","Friendly","London","England","FALSE"
"2020-10-08","Russia","Sweden","1","2","Friendly","Moscow","Russia","FALSE"
"2020-10-08","South Africa","Namibia","1","1","Friendly","Rustenburg","South Africa","FALSE"
"2020-10-08","Uzbekistan","Iran","1","2","Friendly","Tashkent","Uzbekistan","FALSE"
"2020-10-08","Paraguay","Peru","2","2","FIFA World Cup qualification","Asunción","Paraguay","FALSE"
"2020-10-08","Uruguay","Chile","2","1","FIFA World Cup qualification","Montevideo","Uruguay","FALSE"
"2020-10-08","Argentina","Ecuador","1","0","FIFA World Cup qualification","Buenos Aires","Argentina","FALSE"
"2020-10-08","Iceland","Romania","2","1","UEFA Euro qualification","Reykjavík","Iceland","FALSE"
"2020-10-08","Bulgaria","Hungary","1","3","UEFA Euro qualification","Sofia","Bulgaria","FALSE"
"2020-10-08","Bosnia and Herzegovina","Northern Ireland","1","1","UEFA Euro qualification","Sarajevo","Bosnia and Herzegovina","FALSE"
"2020-10-08","Slovakia","Republic of Ireland","0","0","UEFA Euro qualification","Bratislava","Slovakia","FALSE"
"2020-10-08","Scotland","Israel","0","0","UEFA Euro qualification","Glasgow","Scotland","FALSE"
"2020-10-08","Norway","Serbia","1","2","UEFA Euro qualification","Oslo","Norway","FALSE"
"2020-10-08","Georgia","Belarus","1","0","UEFA Euro qualification","Tbilisi","Georgia","FALSE"
"2020-10-08","North Macedonia","Kosovo","2","1","UEFA Euro qualification","Skopje","North Macedonia","FALSE"
"2020-10-09","Burkina Faso","DR Congo","3","0","Friendly","Mohammedia","Morocco","TRUE"
"2020-10-09","Congo","Gambia","0","1","Friendly","Parchal","Portugal","TRUE"
"2020-10-09","Japan","Cameroon","0","0","Friendly","Utrecht","Netherlands","TRUE"
"2020-10-09","Kenya","Zambia","2","1","Friendly","Nairobi","Kenya","FALSE"
"2020-10-09","Mali","Ghana","3","0","Friendly","Antalya","Turkey","TRUE"
"2020-10-09","Mauritania","Sierra Leone","2","1","Friendly","Nouakchott","Mauritania","FALSE"
"2020-10-09","Morocco","Senegal","3","1","Friendly","Rabat","Morocco","FALSE"
"2020-10-09","Nigeria","Algeria","0","1","Friendly","Klagenfurt","Austria","TRUE"
"2020-10-09","Tunisia","Sudan","3","0","Friendly","Radès","Tunisia","FALSE"
"2020-10-09","Colombia","Venezuela","3","0","FIFA World Cup qualification","Barranquilla","Colombia","FALSE"
"2020-10-09","Brazil","Bolivia","5","0","FIFA World Cup qualification","São Paulo","Brazil","FALSE"
"2020-10-10","Spain","Switzerland","1","0","UEFA Nations League","Madrid","Spain","FALSE"
"2020-10-10","Ukraine","Germany","1","2","UEFA Nations League","Kyiv","Ukraine","FALSE"
"2020-10-10","Luxembourg","Cyprus","2","0","UEFA Nations League","Luxembourg City","Luxembourg","FALSE"
"2020-10-10","Montenegro","Azerbaijan","2","0","UEFA Nations League","Podgorica","Montenegro","FALSE"
"2020-10-10","Faroe Islands","Latvia","1","1","UEFA Nations League","Tórshavn","Faroe Islands","FALSE"
"2020-10-10","Andorra","Malta","0","0","UEFA Nations League","Andorra la Vella","Andorra","FALSE"
"2020-10-10","Liechtenstein","Gibraltar","0","1","UEFA Nations League","Vaduz","Liechtenstein","FALSE"
"2020-10-10","Cape Verde","Guinea","1","2","Friendly","Faro-Loulé","Portugal","TRUE"
"2020-10-10","Costa Rica","Panama","0","1","Friendly","San José","Costa Rica","FALSE"
"2020-10-10","Honduras","Nicaragua","1","1","Friendly","Comayagua","Honduras","FALSE"
"2020-10-10","Niger","Chad","2","0","Friendly","Niamey","Niger","FALSE"
"2020-10-11","Bosnia and Herzegovina","Netherlands","0","0","UEFA Nations League","Zenica","Bosnia and Herzegovina","FALSE"
"2020-10-11","Poland","Italy","0","0","UEFA Nations League","Gdańsk","Poland","FALSE"
"2020-10-11","England","Belgium","2","1","UEFA Nations League","London","England","FALSE"
"2020-10-11","Iceland","Denmark","0","3","UEFA Nations League","Reykjavík","Iceland","FALSE"
"2020-10-11","Croatia","Sweden","2","1","UEFA Nations League","Zagreb","Croatia","FALSE"
"2020-10-11","France","Portugal","0","0","UEFA Nations League","Paris","France","FALSE"
"2020-10-11","Norway","Romania","4","0","UEFA Nations League","Oslo","Norway","FALSE"
"2020-10-11","Northern Ireland","Austria","0","1","UEFA Nations League","Belfast","Northern Ireland","FALSE"
"2020-10-11","Scotland","Slovakia","1","0","UEFA Nations League","Glasgow","Scotland","FALSE"
"2020-10-11","Israel","Czech Republic","1","2","UEFA Nations League","Haifa","Israel","FALSE"
"2020-10-11","Serbia","Hungary","0","1","UEFA Nations League","Belgrade","Serbia","FALSE"
"2020-10-11","Russia","Turkey","1","1","UEFA Nations League","Moscow","Russia","FALSE"
"2020-10-11","Republic of Ireland","Wales","0","0","UEFA Nations League","Dublin","Republic of Ireland","FALSE"
"2020-10-11","Finland","Bulgaria","2","0","UEFA Nations League","Helsinki","Finland","FALSE"
"2020-10-11","Armenia","Georgia","2","2","UEFA Nations League","Tychy","Poland","TRUE"
"2020-10-11","Estonia","North Macedonia","3","3","UEFA Nations League","Tallinn","Estonia","FALSE"
"2020-10-11","Kosovo","Slovenia","0","1","UEFA Nations League","Pristina","Kosovo","FALSE"
"2020-10-11","Greece","Moldova","2","0","UEFA Nations League","Athens","Greece","FALSE"
"2020-10-11","Kazakhstan","Albania","0","0","UEFA Nations League","Almaty","Kazakhstan","FALSE"
"2020-10-11","Lithuania","Belarus","2","2","UEFA Nations League","Vilnius","Lithuania","FALSE"
"2020-10-11","Gabon","Benin","0","2","Friendly","Lisbon","Portugal","TRUE"
"2020-10-11","Malawi","Zimbabwe","0","0","Friendly","Blantyre","Malawi","FALSE"
"2020-10-11","South Africa","Zambia","1","2","Friendly","Rustenburg","South Africa","FALSE"
"2020-10-11","Tanzania","Burundi","0","1","Friendly","Dar es Salaam","Tanzania","FALSE"
"2020-10-12","Burkina Faso","Madagascar","2","1","Friendly","El Jadida","Morocco","TRUE"
"2020-10-12","Ghana","Qatar","5","1","Friendly","Aksu","Turkey","TRUE"
"2020-10-12","Togo","Sudan","1","1","Friendly","Tunis","Tunisia","TRUE"
"2020-10-12","United Arab Emirates","Uzbekistan","1","2","Friendly","Dubai","United Arab Emirates","FALSE"
"2020-10-13","Cameroon","South Sudan","0","0","Friendly","Yaoundé","Cameroon","FALSE"
"2020-10-13","Germany","Switzerland","3","3","UEFA Nations League","Cologne","Germany","FALSE"
"2020-10-13","Ukraine","Spain","1","0","UEFA Nations League","Kyiv","Ukraine","FALSE"
"2020-10-13","Azerbaijan","Cyprus","0","0","UEFA Nations League","Elbasan","Albania","TRUE"
"2020-10-13","Montenegro","Luxembourg","1","2","UEFA Nations League","Podgorica","Montenegro","FALSE"
"2020-10-13","Latvia","Malta","0","1","UEFA Nations League","Riga","Latvia","FALSE"
"2020-10-13","Faroe Islands","Andorra","2","0","UEFA Nations League","Tórshavn","Faroe Islands","FALSE"
"2020-10-13","Liechtenstein","San Marino","0","0","UEFA Nations League","Vaduz","Liechtenstein","FALSE"
"2020-10-13","Costa Rica","Panama","0","1","Friendly","San José","Costa Rica","FALSE"
