"date","home_team","away_team","home_score","away_score","tournament","city","country","neutral"
"2013-11-15","Belarus","Albania","0","0","Friendly","Antalya","Turkey","TRUE"
"2013-11-15","China PR","Indonesia","1","0","AFC Asian Cup qualification","Xi'an","China PR","FALSE"
"2013-11-15","Czech Republic","Canada","2","0","Friendly","Olomouc","Czech Republic","FALSE"
"2013-11-15","Denmark","Norway","2","1","Friendly","Herning","Denmark","FALSE"
"2013-11-15","England","Chile","0","2","Friendly","London","England","FALSE"
"2013-11-15","Estonia","Azerbaijan","2","1","Friendly","Tallinn","Estonia","FALSE"
"2013-11-15","Greece","Romania","3","1","FIFA World Cup qualification","Piraeus","Greece","FALSE"
"2013-11-15","Iceland","Croatia","0","0","FIFA World Cup qualification","Reykjavík","Iceland","FALSE"
"2013-11-15","India","Philippines","1","1","Friendly","Siliguri","India","FALSE"
"2013-11-15","Republic of Ireland","Latvia","3","0","Friendly","Dublin","Republic of Ireland","FALSE"
"2013-11-15","Italy","Germany","1","1","Friendly","Milan","Italy","FALSE"
"2013-11-15","Jamaica","Trinidad and Tobago","0","1","Friendly","Montego Bay","Jamaica","FALSE"
"2013-11-15","South Korea","Switzerland","2","1","Friendly","Seoul","South Korea","FALSE"
"2013-11-15","Kuwait","Lebanon","0","0","AFC Asian Cup qualification","Kuwait City","Kuwait","FALSE"
"2013-11-15","Libya","Niger","1","1","Friendly","Sousse","Tunisia","TRUE"
"2013-11-15","Poland","Slovakia","0","2","Friendly","Wrocław","Poland","FALSE"
"2013-11-15","Portugal","Sweden","1","0","FIFA World Cup qualification","Lisbon","Portugal","FALSE"
"2013-11-15","Russia","Serbia","1","1","Friendly","Dubai","United Arab Emirates","TRUE"
"2013-11-15","Saudi Arabia","Iraq","2","1","AFC Asian Cup qualification","Dammam","Saudi Arabia","FALSE"
"2013-11-15","Scotland","United States","0","0","Friendly","Glasgow","Scotland","FALSE"
"2013-11-15","Eswatini","South Africa","0","3","Friendly","Lobamba","Eswatini","FALSE"
"2013-11-15","Syria","Singapore","4","0","AFC Asian Cup qualification","Tehran","Iran","TRUE"
"2013-11-15","Thailand","Iran","0","3","AFC Asian Cup qualification","Bangkok","Thailand","FALSE"
"2013-11-15","Turkey","Northern Ireland","1","0","Friendly","Adana","Turkey","FALSE"
"2013-11-15","Ukraine","France","2","0","FIFA World Cup qualification","Kyiv","Ukraine","FALSE"
"2013-11-15","United Arab Emirates","Hong Kong","4","0","AFC Asian Cup qualification","Abu Dhabi","United Arab Emirates","FALSE"
"2013-11-15","Vietnam","Uzbekistan","0","3","AFC Asian Cup qualification","Hanoi","Vietnam","FALSE"
"2013-11-15","Yemen","Qatar","1","4","AFC Asian Cup qualification","Al Ain","United Arab Emirates","TRUE"
"2013-11-16","Aruba","Bonaire","1","2","ABCS Tournament","Willemstad","Curaçao","TRUE"
"2013-11-16","Curaçao","Suriname","1","3","ABCS Tournament","Willemstad","Curaçao","FALSE"
"2013-11-16","Equatorial Guinea","Spain","1","2","Friendly","Malabo","Equatorial Guinea","FALSE"
"2013-11-16","Honduras","Brazil","0","5","Friendly","Miami Gardens","United States","TRUE"
"2013-11-16","Netherlands","Japan","2","2","Friendly","Genk","Belgium","TRUE"
"2013-11-16","Nigeria","Ethiopia","2","0","FIFA World Cup qualification","Calabar","Nigeria","FALSE"
"2013-11-16","Senegal","Ivory Coast","1","1","FIFA World Cup qualification","Casablanca","Morocco","TRUE"
"2013-11-16","Uganda","Rwanda","0","0","Friendly","Kampala","Uganda","FALSE"
"2013-11-16","Wales","Finland","1","1","Friendly","Cardiff","Wales","FALSE"
"2013-11-17","Cameroon","Tunisia","4","1","FIFA World Cup qualification","Yaoundé","Cameroon","FALSE"
"2013-11-17","Luxembourg","Montenegro","1","4","Friendly","Luxembourg","Luxembourg","FALSE"
"2013-11-18","Argentina","Bosnia and Herzegovina","2","0","Friendly","St. Louis","United States","TRUE"
"2013-11-18","Italy","Nigeria","2","2","Friendly","London","England","TRUE"
"2013-11-18","Moldova","Lithuania","1","1","Friendly","Chișinău","Moldova","FALSE"
"2013-11-19","Algeria","Burkina Faso","1","0","FIFA World Cup qualification","Blida","Algeria","FALSE"
"2013-11-19","Australia","Costa Rica","1","0","Friendly","Sydney","Australia","FALSE"
"2013-11-19","Austria","United States","1","0","Friendly","Vienna","Austria","FALSE"
"2013-11-19","Bahrain","Yemen","2","0","AFC Asian Cup qualification","Riffa","Bahrain","FALSE"
"2013-11-19","Belgium","Japan","2","3","Friendly","Brussels","Belgium","FALSE"
"2013-11-19","Brazil","Chile","2","1","Friendly","Toronto","Canada","TRUE"
"2013-11-19","Cambodia","Guam","0","2","Friendly","Phnom Penh","Cambodia","FALSE"
"2013-11-19","China PR","Saudi Arabia","0","0","AFC Asian Cup qualification","Xi'an","China PR","FALSE"
"2013-11-19","Croatia","Iceland","2","0","FIFA World Cup qualification","Zagreb","Croatia","FALSE"
"2013-11-19","Egypt","Ghana","2","1","FIFA World Cup qualification","Cairo","Egypt","FALSE"
"2013-11-19","England","Germany","0","1","Friendly","London","England","FALSE"
"2013-11-19","France","Ukraine","3","0","FIFA World Cup qualification","Saint-Denis","France","FALSE"
"2013-11-19","Gibraltar","Slovakia","0","0","Friendly","Faro","Portugal","TRUE"
"2013-11-19","Honduras","Ecuador","2","2","Friendly","Houston","United States","TRUE"
"2013-11-19","Hong Kong","Uzbekistan","0","2","AFC Asian Cup qualification","So Kon Po","Hong Kong","FALSE"
"2013-11-19","India","Nepal","2","0","Friendly","Siliguri","India","FALSE"
"2013-11-19","Indonesia","Iraq","0","2","AFC Asian Cup qualification","Jakarta","Indonesia","FALSE"
"2013-11-19","Kuwait","Thailand","3","1","AFC Asian Cup qualification","Kuwait City","Kuwait","FALSE"
"2013-11-19","Kyrgyzstan","Azerbaijan","0","0","Friendly","Bishkek","Kyrgyzstan","FALSE"
"2013-11-19","Lebanon","Iran","1","4","AFC Asian Cup qualification","Beirut","Lebanon","FALSE"
"2013-11-19","Liechtenstein","Estonia","0","3","Friendly","Vaduz","Liechtenstein","FALSE"
"2013-11-19","Malaysia","Qatar","0","1","AFC Asian Cup qualification","Shah Alam","Malaysia","FALSE"
"2013-11-19","Malta","Faroe Islands","3","2","Friendly","Attard","Malta","FALSE"
"2013-11-19","Namibia","Mozambique","0","0","Friendly","Windhoek","Namibia","FALSE"
"2013-11-19","Netherlands","Colombia","0","0","Friendly","Amsterdam","Netherlands","FALSE"
"2013-11-19","Norway","Scotland","0","1","Friendly","Molde","Norway","FALSE"
"2013-11-19","Poland","Republic of Ireland","0","0","Friendly","Poznań","Poland","FALSE"
"2013-11-19","Romania","Greece","1","1","FIFA World Cup qualification","Bucharest","Romania","FALSE"
"2013-11-19","Russia","South Korea","2","1","Friendly","Dubai","United Arab Emirates","TRUE"
"2013-11-19","Slovenia","Canada","1","0","Friendly","Celje","Slovenia","FALSE"
"2013-11-19","South Africa","Spain","1","0","Friendly","Johannesburg","South Africa","FALSE"
"2013-11-19","Sweden","Portugal","2","3","FIFA World Cup qualification","Solna","Sweden","FALSE"
"2013-11-19","Syria","Oman","0","1","AFC Asian Cup qualification","Tehran","Iran","TRUE"
"2013-11-19","Tanzania","Zimbabwe","0","0","Friendly","Dar es Salaam","Tanzania","FALSE"
"2013-11-19","Trinidad and Tobago","Jamaica","2","0","Friendly","Port of Spain","Trinidad and Tobago","FALSE"
"2013-11-19","Turkey","Belarus","2","1","Friendly","Mersin","Turkey","FALSE"
"2013-11-19","United Arab Emirates","Vietnam","5","0","AFC Asian Cup qualification","Abu Dhabi","United Arab Emirates","FALSE"
"2013-11-20","New Zealand","Mexico","2","4","FIFA World Cup qualification","Wellington","New Zealand","FALSE"
"2013-11-20","Uruguay","Jordan","0","0","FIFA World Cup qualification","Montevideo","Uruguay","FALSE"
"2013-11-24","Singapore","Cambodia","1","0","Friendly","Hougang","Singapore","FALSE"
"2013-11-27","Kenya","Ethiopia","0","0","CECAFA Cup","Nairobi","Kenya","FALSE"
"2013-11-27","Seychelles","Maldives","3","1","Friendly","Victoria","Seychelles","FALSE"
"2013-11-27","Zanzibar","South Sudan","2","1","CECAFA Cup","Nairobi","Kenya","TRUE"
"2013-11-28","Burundi","Somalia","2","0","CECAFA Cup","Machakos","Kenya","TRUE"
"2013-11-28","Tanzania","Zambia","1","1","CECAFA Cup","Machakos","Kenya","TRUE"
"2013-11-29","Seychelles","Maldives","2","1","Friendly","Victoria","Seychelles","FALSE"
"2013-11-29","Sudan","Eritrea","3","0","CECAFA Cup","Machakos","Kenya","TRUE"
"2013-11-29","Uganda","Rwanda","1","0","CECAFA Cup","Nairobi","Kenya","TRUE"
"2013-11-30","Dominica","Saint Lucia","0","1","Friendly","Roseau","Dominica","FALSE"
"2013-11-30","Ethiopia","Zanzibar","3","1","CECAFA Cup","Nairobi","Kenya","TRUE"
"2013-11-30","Kenya","South Sudan","3","1","CECAFA Cup","Nairobi","Kenya","FALSE"
"2013-12-01","Dominica","Saint Lucia","1","0","Friendly","Roseau","Dominica","FALSE"
"2013-12-01","Somalia","Tanzania","0","1","CECAFA Cup","Nairobi","Kenya","TRUE"
"2013-12-01","Zambia","Burundi","1","0","CECAFA Cup","Nairobi","Kenya","TRUE"
"2013-12-02","Eritrea","Uganda","0","3","CECAFA Cup","Machakos","Kenya","TRUE"
"2013-12-02","Sudan","Rwanda","1","0","CECAFA Cup","Machakos","Kenya","TRUE"
"2013-12-03","Kenya","Zanzibar","2","0","CECAFA Cup","Nakuru","Kenya","FALSE"
"2013-12-03","South Sudan","Ethiopia","0","2","CECAFA Cup","Nakuru","Kenya","TRUE"
"2013-12-04","Somalia","Zambia","0","4","CECAFA Cup","Nakuru","Kenya","TRUE"
"2013-12-04","Tanzania","Burundi","1","0","CECAFA Cup","Nakuru","Kenya","TRUE"
"2013-12-05","Rwanda","Eritrea","1","0","CECAFA Cup","Nakuru","Kenya","TRUE"
"2013-12-05","Uganda","Sudan","1","0","CECAFA Cup","Nakuru","Kenya","TRUE"
"2013-12-07","Kenya","Rwanda","1","0","CECAFA Cup","Mombasa","Kenya","FALSE"
"2013-12-07","Uganda","Tanzania","2","2","CECAFA Cup","Mombasa","Kenya","TRUE"
"2013-12-08","Ethiopia","Sudan","0","2","CECAFA Cup","Mombasa","Kenya","TRUE"
"2013-12-08","Zambia","Burundi","4","3","CECAFA Cup","Mombasa","Kenya","TRUE"
"2013-12-10","Kenya","Tanzania","1","0","CECAFA Cup","Nairobi","Kenya","FALSE"
"2013-12-10","Zambia","Sudan","1","2","CECAFA Cup","Mombasa","Kenya","TRUE"
"2013-12-12","Kenya","Sudan","2","0","CECAFA Cup","Nairobi","Kenya","FALSE"
"2013-12-12","Tanzania","Zambia","1","1","CECAFA Cup","Nairobi","Kenya","TRUE"
"2013-12-14","Libya","Mali","1","0","Friendly","El Jadida","Morocco","TRUE"
"2013-12-21","Qatar","Bahrain","1","1","Friendly","Doha","Qatar","FALSE"
"2013-12-25","Oman","Bahrain","0","0","WAFF Championship","Doha","Qatar","TRUE"
"2013-12-25","Qatar","Palestine","1","0","WAFF Championship","Doha","Qatar","FALSE"
"2013-12-26","Jordan","Lebanon","0","0","WAFF Championship","Doha","Qatar","TRUE"
"2013-12-28","Bahrain","Iraq","0","0","WAFF Championship","Doha","Qatar","TRUE"
"2013-12-28","Palestine","Saudi Arabia","0","0","WAFF Championship","Doha","Qatar","TRUE"
"2013-12-28","Basque Country","Peru","6","0","Friendly","Bilbao","Spain","FALSE"
"2013-12-29","Lebanon","Kuwait","0","2","WAFF Championship","Doha","Qatar","TRUE"
"2013-12-30","Catalonia","Cape Verde","4","1","Friendly","Barcelona","Spain","FALSE"
"2013-12-31","Iraq","Oman","0","0","WAFF Championship","Doha","Qatar","TRUE"
"2013-12-31","Qatar","Saudi Arabia","4","1","WAFF Championship","Doha","Qatar","FALSE"
"2014-01-01","Kuwait","Jordan","1","2","WAFF Championship","Doha","Qatar","TRUE"
"2014-01-04","Bahrain","Jordan","0","1","WAFF Championship","Doha","Qatar","TRUE"
"2014-01-04","Namibia","Ghana","0","1","Friendly","Windhoek","Namibia","FALSE"
"2014-01-04","Nigeria","Ethiopia","2","1","Friendly","Abuja","Nigeria","FALSE"
"2014-01-04","Qatar","Kuwait","3","0","WAFF Championship","Doha","Qatar","FALSE"
"2014-01-07","Bahrain","Kuwait","0","0","WAFF Championship","Doha","Qatar","TRUE"
"2014-01-07","Qatar","Jordan","2","0","WAFF Championship","Doha","Qatar","FALSE"
"2014-01-07","Zimbabwe","Gabon","2","0","Friendly","Johannesburg","South Africa","TRUE"
"2014-01-11","Mali","Nigeria","2","1","African Nations Championship","Cape Town","South Africa","TRUE"
"2014-01-11","South Africa","Mozambique","3","1","African Nations Championship","Cape Town","South Africa","FALSE"
"2014-01-12","Uganda","Burkina Faso","2","1","African Nations Championship","Cape Town","South Africa","TRUE"
"2014-01-12","Zimbabwe","Morocco","0","0","African Nations Championship","Cape Town","South Africa","TRUE"
"2014-01-13","Ghana","Congo","1","0","African Nations Championship","Bloemfontein","South Africa","TRUE"
"2014-01-13","Libya","Ethiopia","2","0","African Nations Championship","Bloemfontein","South Africa","TRUE"
"2014-01-14","DR Congo","Mauritania","1","0","African Nations Championship","Polokwane","South Africa","TRUE"
"2014-01-14","Gabon","Burundi","0","0","African Nations Championship","Polokwane","South Africa","TRUE"
"2014-01-15","Moldova","Norway","1","2","Friendly","Abu Dhabi","United Arab Emirates","TRUE"
"2014-01-15","Nigeria","Mozambique","4","2","African Nations Championship","Cape Town","South Africa","TRUE"
"2014-01-15","South Africa","Mali","1","1","African Nations Championship","Cape Town","South Africa","FALSE"
"2014-01-16","Burkina Faso","Morocco","1","1","African Nations Championship","Cape Town","South Africa","TRUE"
"2014-01-16","Zimbabwe","Uganda","0","0","African Nations Championship","Cape Town","South Africa","TRUE"
"2014-01-17","Ethiopia","Congo","0","1","African Nations Championship","Bloemfontein","South Africa","TRUE"
"2014-01-17","Ghana","Libya","1","1","African Nations Championship","Bloemfontein","South Africa","TRUE"
"2014-01-17","Moldova","Sweden","1","2","Friendly","Abu Dhabi","United Arab Emirates","TRUE"
"2014-01-18","Burundi","Mauritania","3","2","African Nations Championship","Polokwane","South Africa","TRUE"
"2014-01-18","DR Congo","Gabon","0","1","African Nations Championship","Polokwane","South Africa","TRUE"
"2014-01-18","Norway","Poland","0","3","Friendly","Abu Dhabi","United Arab Emirates","TRUE"
"2014-01-19","Mozambique","Mali","1","2","African Nations Championship","Cape Town","South Africa","TRUE"
"2014-01-19","South Africa","Nigeria","1","3","African Nations Championship","Cape Town","South Africa","FALSE"
"2014-01-20","Burkina Faso","Zimbabwe","0","1","African Nations Championship","Cape Town","South Africa","TRUE"
"2014-01-20","Moldova","Poland","0","1","Friendly","Abu Dhabi","United Arab Emirates","TRUE"
"2014-01-20","Morocco","Uganda","3","1","African Nations Championship","Cape Town","South Africa","TRUE"
"2014-01-21","Congo","Libya","2","2","African Nations Championship","Polokwane","South Africa","TRUE"
"2014-01-21","Ethiopia","Ghana","0","1","African Nations Championship","Bloemfontein","South Africa","TRUE"
"2014-01-21","Iceland","Sweden","0","2","Friendly","Abu Dhabi","United Arab Emirates","TRUE"
"2014-01-22","Burundi","DR Congo","1","2","African Nations Championship","Polokwane","South Africa","TRUE"
"2014-01-22","Chile","Costa Rica","4","0","Friendly","Coquimbo","Chile","FALSE"
"2014-01-22","Mauritania","Gabon","2","4","African Nations Championship","Bloemfontein","South Africa","TRUE"
"2014-01-24","Oman","Finland","0","0","Friendly","Nizwa","Oman","FALSE"
"2014-01-25","Costa Rica","South Korea","0","1","Friendly","Los Angeles","United States","TRUE"
"2014-01-25","Mali","Zimbabwe","1","2","African Nations Championship","Cape Town","South Africa","TRUE"
"2014-01-25","Morocco","Nigeria","3","4","African Nations Championship","Cape Town","South Africa","TRUE"
"2014-01-26","Gabon","Libya","1","1","African Nations Championship","Polokwane","South Africa","TRUE"
"2014-01-26","Ghana","DR Congo","1","0","African Nations Championship","Bloemfontein","South Africa","TRUE"
"2014-01-29","Mexico","South Korea","4","0","Friendly","San Antonio","United States","TRUE"
"2014-01-29","Nigeria","Ghana","0","0","African Nations Championship","Bloemfontein","South Africa","TRUE"
"2014-01-29","Zimbabwe","Libya","0","0","African Nations Championship","Bloemfontein","South Africa","TRUE"
"2014-01-31","Oman","Jordan","0","0","AFC Asian Cup qualification","Muscat","Oman","FALSE"
"2014-02-01","Libya","Ghana","0","0","African Nations Championship","Cape Town","South Africa","TRUE"
"2014-02-01","United States","South Korea","2","0","Friendly","Carson","United States","FALSE"
"2014-02-01","Zimbabwe","Nigeria","0","1","African Nations Championship","Cape Town","South Africa","TRUE"
"2014-02-04","Singapore","Jordan","1","3","AFC Asian Cup qualification","Singapore","Singapore","FALSE"
"2014-02-19","Lebanon","Pakistan","3","1","Friendly","Beirut","Lebanon","FALSE"
"2014-02-21","Iraq","North Korea","2","0","Friendly","Dubai","United Arab Emirates","TRUE"
"2014-03-01","Gibraltar","Faroe Islands","1","4","Friendly","Gibraltar","Gibraltar","FALSE"
"2014-03-01","Malaysia","Philippines","0","0","Friendly","Selayang","Malaysia","FALSE"
"2014-03-03","Iran","Kuwait","3","2","AFC Asian Cup qualification","Karaj","Iran","FALSE"
"2014-03-05","Albania","Malta","2","0","Friendly","Durrës","Albania","FALSE"
"2014-03-05","Algeria","Slovenia","2","0","Friendly","Blida","Algeria","FALSE"
"2014-03-05","Andorra","Moldova","0","3","Friendly","Sant Julià de Lòria","Andorra","FALSE"
"2014-03-05","Australia","Ecuador","3","4","Friendly","London","England","TRUE"
"2014-03-05","Austria","Uruguay","1","1","Friendly","Klagenfurt","Austria","FALSE"
"2014-03-05","Belgium","Ivory Coast","2","2","Friendly","Brussels","Belgium","FALSE"
"2014-03-05","Bosnia and Herzegovina","Egypt","0","2","Friendly","Innsbruck","Austria","TRUE"
"2014-03-05","Botswana","South Sudan","3","0","Friendly","Gaborone","Botswana","FALSE"
"2014-03-05","Bulgaria","Belarus","2","1","Friendly","Sofia","Bulgaria","FALSE"
"2014-03-05","Burkina Faso","Comoros","1","1","Friendly","Martigues","France","TRUE"
"2014-03-05","Burundi","Rwanda","1","1","Friendly","Bujumbura","Burundi","FALSE"
"2014-03-05","Colombia","Tunisia","1","1","Friendly","Barcelona","Spain","TRUE"
"2014-03-05","Cyprus","Northern Ireland","0","0","Friendly","Nicosia","Cyprus","FALSE"
"2014-03-05","Czech Republic","Norway","2","2","Friendly","Prague","Czech Republic","FALSE"
"2014-03-05","England","Denmark","1","0","Friendly","London","England","FALSE"
"2014-03-05","France","Netherlands","2","0","Friendly","Saint-Denis","France","FALSE"
"2014-03-05","Georgia","Liechtenstein","2","0","Friendly","Tbilisi","Georgia","FALSE"
"2014-03-05","Germany","Chile","1","0","Friendly","Stuttgart","Germany","FALSE"
"2014-03-05","Gibraltar","Estonia","0","2","Friendly","Gibraltar","Gibraltar","FALSE"
"2014-03-05","Greece","South Korea","0","2","Friendly","Piraeus","Greece","FALSE"
"2014-03-05","Hungary","Finland","1","2","Friendly","Győr","Hungary","FALSE"
"2014-03-05","India","Bangladesh","2","2","Friendly","Margao","India","FALSE"
"2014-03-05","Iran","Guinea","1","2","Friendly","Tehran","Iran","FALSE"
"2014-03-05","Iraq","China PR","3","1","AFC Asian Cup qualification","Sharjah","United Arab Emirates","TRUE"
"2014-03-05","Republic of Ireland","Serbia","1","2","Friendly","Dublin","Republic of Ireland","FALSE"
"2014-03-05","Israel","Slovakia","1","3","Friendly","Netanya","Israel","FALSE"
"2014-03-05","Japan","New Zealand","4","2","Friendly","Tokyo","Japan","FALSE"
"2014-03-05","Jordan","Syria","2","1","AFC Asian Cup qualification","Amman","Jordan","FALSE"
"2014-03-05","Kazakhstan","Lithuania","1","1","Friendly","Antalya","Turkey","TRUE"
"2014-03-05","Kosovo","Haiti","0","0","Friendly","Mitrovica","Kosovo","FALSE"
"2014-03-05","Luxembourg","Cape Verde","0","0","Friendly","Luxembourg","Luxembourg","FALSE"
"2014-03-05","North Macedonia","Latvia","2","1","Friendly","Skopje","North Macedonia","FALSE"
"2014-03-05","Malawi","Zimbabwe","1","4","Friendly","Blantyre","Malawi","FALSE"
"2014-03-05","Mali","Senegal","1","1","Friendly","Saint-Leu-la-Forêt","France","TRUE"
"2014-03-05","Mauritania","Niger","1","1","Friendly","Nouakchott","Mauritania","FALSE"
"2014-03-05","Montenegro","Ghana","1","0","Friendly","Podgorica","Montenegro","FALSE"
"2014-03-05","Morocco","Gabon","1","1","Friendly","Marrakech","Morocco","FALSE"
"2014-03-05","Mozambique","Angola","1","1","Friendly","Maputo","Mozambique","FALSE"
"2014-03-05","Namibia","Tanzania","1","1","Friendly","Windhoek","Namibia","FALSE"
"2014-03-05","Oman","Singapore","3","1","AFC Asian Cup qualification","Muscat","Oman","FALSE"
"2014-03-05","Philippines","Azerbaijan","0","1","Friendly","Dubai","United Arab Emirates","TRUE"
"2014-03-05","Poland","Scotland","0","1","Friendly","Warsaw","Poland","FALSE"
"2014-03-05","Portugal","Cameroon","5","1","Friendly","Leiria","Portugal","FALSE"
"2014-03-05","Qatar","Bahrain","0","0","AFC Asian Cup qualification","Doha","Qatar","FALSE"
"2014-03-05","Romania","Argentina","0","0","Friendly","Bucharest","Romania","FALSE"
"2014-03-05","Russia","Armenia","2","0","Friendly","Krasnodar","Russia","FALSE"
