"date","home_team","away_team","home_score","away_score","tournament","city","country","neutral"
"2018-01-14","Guinea","Sudan","1","2","African Nations Championship","Casablanca","Morocco","TRUE"
"2018-01-14","Ivory Coast","Namibia","0","1","African Nations Championship","Marrakech","Morocco","TRUE"
"2018-01-14","Zambia","Uganda","3","1","African Nations Championship","Marrakech","Morocco","TRUE"
"2018-01-15","Libya","Equatorial Guinea","3","0","African Nations Championship","Tangier","Morocco","TRUE"
"2018-01-15","Nigeria","Rwanda","0","0","African Nations Championship","Tangier","Morocco","TRUE"
"2018-01-16","Angola","Burkina Faso","0","0","African Nations Championship","Agadir","Morocco","TRUE"
"2018-01-16","Cameroon","Congo","0","1","African Nations Championship","Agadir","Morocco","TRUE"
"2018-01-17","Morocco","Guinea","3","1","African Nations Championship","Casablanca","Morocco","FALSE"
"2018-01-17","Sudan","Mauritania","1","0","African Nations Championship","Casablanca","Morocco","TRUE"
"2018-01-18","Ivory Coast","Zambia","0","2","African Nations Championship","Marrakech","Morocco","TRUE"
"2018-01-18","Uganda","Namibia","0","1","African Nations Championship","Marrakech","Morocco","TRUE"
"2018-01-19","Libya","Nigeria","0","1","African Nations Championship","Tangier","Morocco","TRUE"
"2018-01-19","Rwanda","Equatorial Guinea","1","0","African Nations Championship","Tangier","Morocco","TRUE"
"2018-01-20","Angola","Cameroon","1","0","African Nations Championship","Agadir","Morocco","TRUE"
"2018-01-20","Congo","Burkina Faso","2","0","African Nations Championship","Agadir","Morocco","TRUE"
"2018-01-21","Mauritania","Guinea","0","1","African Nations Championship","Marrakech","Morocco","TRUE"
"2018-01-21","Morocco","Sudan","0","0","African Nations Championship","Casablanca","Morocco","FALSE"
"2018-01-22","Namibia","Zambia","1","1","African Nations Championship","Casablanca","Morocco","TRUE"
"2018-01-22","Uganda","Ivory Coast","0","0","African Nations Championship","Marrakech","Morocco","TRUE"
"2018-01-23","Equatorial Guinea","Nigeria","1","3","African Nations Championship","Agadir","Morocco","TRUE"
"2018-01-23","Rwanda","Libya","0","1","African Nations Championship","Tangier","Morocco","TRUE"
