"date","home_team","away_team","home_score","away_score","tournament","city","country","neutral"
"2009-10-10","Belarus","Kazakhstan","4","0","FIFA World Cup qualification","Brest","Belarus","FALSE"
"2009-10-10","Belgium","Turkey","2","0","FIFA World Cup qualification","Brussels","Belgium","FALSE"
"2009-10-10","Cameroon","Togo","3","0","FIFA World Cup qualification","Yaoundé","Cameroon","FALSE"
"2009-10-10","Colombia","Chile","2","4","FIFA World Cup qualification","Medellín","Colombia","FALSE"
"2009-10-10","Costa Rica","Trinidad and Tobago","4","0","FIFA World Cup qualification","San José","Costa Rica","FALSE"
"2009-10-10","Cyprus","Bulgaria","4","1","FIFA World Cup qualification","Larnaca","Cyprus","FALSE"
"2009-10-10","Czech Republic","Poland","2","0","FIFA World Cup qualification","Prague","Czech Republic","FALSE"
"2009-10-10","Denmark","Sweden","1","0","FIFA World Cup qualification","Copenhagen","Denmark","FALSE"
"2009-10-10","Ecuador","Uruguay","1","2","FIFA World Cup qualification","Quito","Ecuador","FALSE"
"2009-10-10","Estonia","Bosnia and Herzegovina","0","2","FIFA World Cup qualification","Tallinn","Estonia","FALSE"
"2009-10-10","Finland","Wales","2","1","FIFA World Cup qualification","Helsinki","Finland","FALSE"
"2009-10-10","France","Faroe Islands","5","0","FIFA World Cup qualification","Guingamp","France","FALSE"
"2009-10-10","Gabon","Morocco","3","1","FIFA World Cup qualification","Libreville","Gabon","FALSE"
"2009-10-10","Greece","Latvia","5","2","FIFA World Cup qualification","Athens","Greece","FALSE"
"2009-10-10","Honduras","United States","2","3","FIFA World Cup qualification","San Pedro Sula","Honduras","FALSE"
"2009-10-10","Republic of Ireland","Italy","2","2","FIFA World Cup qualification","Dublin","Republic of Ireland","FALSE"
"2009-10-10","Israel","Moldova","3","1","FIFA World Cup qualification","Ramat-Gan","Israel","FALSE"
"2009-10-10","Japan","Scotland","2","0","Friendly","Yokohama","Japan","FALSE"
"2009-10-10","Kuwait","Jordan","2","1","Friendly","Cairo","Egypt","TRUE"
"2009-10-10","Liechtenstein","Azerbaijan","0","2","FIFA World Cup qualification","Vaduz","Liechtenstein","FALSE"
"2009-10-10","Luxembourg","Switzerland","0","3","FIFA World Cup qualification","Luxembourg","Luxembourg","FALSE"
"2009-10-10","Malawi","Ivory Coast","1","1","FIFA World Cup qualification","Blantyre","Malawi","FALSE"
"2009-10-10","Malta","Angola","1","2","Friendly","Vila Real de Santo António","Portugal","TRUE"
"2009-10-10","Mexico","El Salvador","4","1","FIFA World Cup qualification","Mexico City","Mexico","FALSE"
"2009-10-10","Montenegro","Georgia","2","1","FIFA World Cup qualification","Podgorica","Montenegro","FALSE"
"2009-10-10","Norway","South Africa","1","0","Friendly","Oslo","Norway","FALSE"
"2009-10-10","Portugal","Hungary","3","0","FIFA World Cup qualification","Lisbon","Portugal","FALSE"
"2009-10-10","Russia","Germany","0","1","FIFA World Cup qualification","Moscow","Russia","FALSE"
"2009-10-10","Serbia","Romania","5","0","FIFA World Cup qualification","Belgrade","Serbia","FALSE"
"2009-10-10","Slovakia","Slovenia","0","2","FIFA World Cup qualification","Bratislava","Slovakia","FALSE"
"2009-10-10","Ukraine","England","1","0","FIFA World Cup qualification","Dnipropetrovs'k","Ukraine","FALSE"
"2009-10-10","United Arab Emirates","Palestine","1","1","Friendly","Dubai","United Arab Emirates","FALSE"
"2009-10-10","Venezuela","Paraguay","1","2","FIFA World Cup qualification","Puerto Ordaz","Venezuela","FALSE"
"2009-10-10","Zambia","Egypt","0","1","FIFA World Cup qualification","Chililabombwe","Zambia","FALSE"
"2009-10-11","Algeria","Rwanda","3","1","FIFA World Cup qualification","Blida","Algeria","FALSE"
"2009-10-11","Benin","Ghana","1","0","FIFA World Cup qualification","Cotonou","Benin","FALSE"
"2009-10-11","Guinea","Burkina Faso","1","2","FIFA World Cup qualification","Accra","Ghana","TRUE"
"2009-10-11","North Macedonia","Qatar","2","1","Friendly","Skopje","North Macedonia","FALSE"
"2009-10-11","Mali","Sudan","1","0","FIFA World Cup qualification","Bamako","Mali","FALSE"
"2009-10-11","Nigeria","Mozambique","1","0","FIFA World Cup qualification","Abuja","Nigeria","FALSE"
"2009-10-11","Bolivia","Brazil","2","1","FIFA World Cup qualification","La Paz","Bolivia","FALSE"
"2009-10-11","Tunisia","Kenya","1","0","FIFA World Cup qualification","Tunis","Tunisia","FALSE"
"2009-10-13","Congo","North Korea","0","0","Friendly","Le Mans","France","TRUE"
"2009-10-13","Iceland","South Africa","1","0","Friendly","Reykjavík","Iceland","FALSE"
"2009-10-14","Andorra","Ukraine","0","6","FIFA World Cup qualification","Sant Julià de Lòria","Andorra","FALSE"
"2009-10-14","Angola","Cameroon","0","0","Friendly","Olhão","Portugal","TRUE"
"2009-10-14","Australia","Oman","1","0","AFC Asian Cup qualification","Melbourne","Australia","FALSE"
"2009-10-14","Azerbaijan","Russia","1","1","FIFA World Cup qualification","Baku","Azerbaijan","FALSE"
"2009-10-14","Bosnia and Herzegovina","Spain","2","5","FIFA World Cup qualification","Zenica","Bosnia and Herzegovina","FALSE"
"2009-10-14","Brazil","Venezuela","0","0","FIFA World Cup qualification","Campo Grande","Brazil","FALSE"
"2009-10-14","Bulgaria","Georgia","6","2","FIFA World Cup qualification","Sofia","Bulgaria","FALSE"
"2009-10-14","Chile","Ecuador","1","0","FIFA World Cup qualification","Santiago","Chile","FALSE"
"2009-10-14","Czech Republic","Northern Ireland","0","0","FIFA World Cup qualification","Prague","Czech Republic","FALSE"
"2009-10-14","Denmark","Hungary","0","1","FIFA World Cup qualification","Copenhagen","Denmark","FALSE"
"2009-10-14","El Salvador","Honduras","0","1","FIFA World Cup qualification","San Salvador","El Salvador","FALSE"
"2009-10-14","England","Belarus","3","0","FIFA World Cup qualification","London","England","FALSE"
"2009-10-14","Estonia","Belgium","2","0","FIFA World Cup qualification","Tallinn","Estonia","FALSE"
"2009-10-14","France","Austria","3","1","FIFA World Cup qualification","Saint-Denis","France","FALSE"
"2009-10-14","Germany","Finland","1","1","FIFA World Cup qualification","Hamburg","Germany","FALSE"
"2009-10-14","Greece","Luxembourg","2","1","FIFA World Cup qualification","Athens","Greece","FALSE"
"2009-10-14","Republic of Ireland","Montenegro","0","0","FIFA World Cup qualification","Dublin","Republic of Ireland","FALSE"
"2009-10-14","Italy","Cyprus","3","2","FIFA World Cup qualification","Parma","Italy","FALSE"
"2009-10-14","Japan","Togo","5","0","Friendly","Miyagi","Japan","FALSE"
"2009-10-14","Kazakhstan","Croatia","1","2","FIFA World Cup qualification","Astana","Kazakhstan","FALSE"
"2009-10-14","South Korea","Senegal","2","0","Friendly","Seoul","South Korea","FALSE"
"2009-10-14","Latvia","Moldova","3","2","FIFA World Cup qualification","Riga","Latvia","FALSE"
"2009-10-14","Liechtenstein","Wales","0","2","FIFA World Cup qualification","Vaduz","Liechtenstein","FALSE"
"2009-10-14","Lithuania","Serbia","2","1","FIFA World Cup qualification","Marijampolė","Lithuania","FALSE"
"2009-10-14","Paraguay","Colombia","0","2","FIFA World Cup qualification","Asunción","Paraguay","FALSE"
"2009-10-14","Peru","Bolivia","1","0","FIFA World Cup qualification","Lima","Peru","FALSE"
"2009-10-14","Poland","Slovakia","0","1","FIFA World Cup qualification","Chorzów","Poland","FALSE"
"2009-10-14","Portugal","Malta","4","0","FIFA World Cup qualification","Guimarães","Portugal","FALSE"
"2009-10-14","Qatar","DR Congo","2","2","Friendly","Saint-Gratien","France","TRUE"
"2009-10-14","Romania","Faroe Islands","3","1","FIFA World Cup qualification","Piatra Neamţ","Romania","FALSE"
"2009-10-14","San Marino","Slovenia","0","3","FIFA World Cup qualification","Serravalle","San Marino","FALSE"
"2009-10-14","Sweden","Albania","4","1","FIFA World Cup qualification","Solna","Sweden","FALSE"
"2009-10-14","Switzerland","Israel","0","0","FIFA World Cup qualification","Basel","Switzerland","FALSE"
"2009-10-14","Trinidad and Tobago","Mexico","2","2","FIFA World Cup qualification","Port of Spain","Trinidad and Tobago","FALSE"
"2009-10-14","Tunisia","Saudi Arabia","0","1","Friendly","Radès","Tunisia","FALSE"
"2009-10-14","Turkey","Armenia","2","0","FIFA World Cup qualification","Bursa","Turkey","FALSE"
"2009-10-14","United Arab Emirates","Jordan","3","1","Friendly","Dubai","United Arab Emirates","FALSE"
"2009-10-14","Uruguay","Argentina","0","1","FIFA World Cup qualification","Montevideo","Uruguay","FALSE"
"2009-10-14","United States","Costa Rica","2","2","FIFA World Cup qualification","Washington","United States","FALSE"
"2009-10-17","Zimbabwe","Mauritius","3","0","COSAFA Cup","Harare","Zimbabwe","FALSE"
"2009-10-18","Comoros","Botswana","0","0","COSAFA Cup","Bulawayo","Zimbabwe","TRUE"
"2009-10-18","Eswatini","Seychelles","2","1","COSAFA Cup","Bulawayo","Zimbabwe","TRUE"
"2009-10-19","Zimbabwe","Lesotho","2","2","COSAFA Cup","Harare","Zimbabwe","FALSE"
"2009-10-20","Botswana","Eswatini","1","0","COSAFA Cup","Bulawayo","Zimbabwe","TRUE"
"2009-10-20","Seychelles","Comoros","1","2","COSAFA Cup","Bulawayo","Zimbabwe","TRUE"
"2009-10-20","Vietnam","Turkmenistan","1","0","Friendly","Ho Chi Minh City","Vietnam","FALSE"
"2009-10-21","Mauritius","Lesotho","0","1","COSAFA Cup","Harare","Zimbabwe","TRUE"
"2009-10-22","Seychelles","Botswana","0","2","COSAFA Cup","Bulawayo","Zimbabwe","TRUE"
"2009-10-22","Singapore","Turkmenistan","4","2","Friendly","Ho Chi Minh City","Vietnam","TRUE"
"2009-10-22","Eswatini","Comoros","3","0","COSAFA Cup","Bulawayo","Zimbabwe","TRUE"
"2009-10-24","Vietnam","Singapore","2","2","Friendly","Ho Chi Minh City","Vietnam","FALSE"
"2009-10-25","Malawi","Mozambique","0","1","COSAFA Cup","Harare","Zimbabwe","TRUE"
"2009-10-25","Namibia","Zambia","0","1","COSAFA Cup","Harare","Zimbabwe","TRUE"
"2009-10-26","Kuwait","Syria","1","0","Friendly","Al-Jahra","Kuwait","FALSE"
"2009-10-26","Zimbabwe","Botswana","1","0","COSAFA Cup","Bulawayo","Zimbabwe","FALSE"
"2009-10-26","South Africa","Angola","2","0","COSAFA Cup","Bulawayo","Zimbabwe","TRUE"
"2009-10-28","Curaçao","French Guiana","1","4","Friendly","Paramaribo","Suriname","TRUE"
"2009-10-28","Zimbabwe","South Africa","1","1","COSAFA Cup","Harare","Zimbabwe","FALSE"
"2009-10-29","Mozambique","Zambia","0","2","COSAFA Cup","Bulawayo","Zimbabwe","TRUE"
"2009-10-30","Guyana","Curaçao","1","0","Friendly","Paramaribo","Suriname","TRUE"
"2009-10-30","Suriname","French Guiana","4","0","Friendly","Paramaribo","Suriname","FALSE"
"2009-10-31","South Africa","Mozambique","0","1","COSAFA Cup","Bulawayo","Zimbabwe","TRUE"
"2009-11-01","French Guiana","Guyana","0","1","Friendly","Paramaribo","Suriname","TRUE"
"2009-11-01","Suriname","Curaçao","1","1","Friendly","Paramaribo","Suriname","FALSE"
"2009-11-01","Zimbabwe","Zambia","3","1","COSAFA Cup","Harare","Zimbabwe","FALSE"
"2009-11-03","Kenya","Kuwait","0","5","Friendly","Cairo","Egypt","TRUE"
"2009-11-04","Chile","Paraguay","2","1","Friendly","Talcahuano","Chile","FALSE"
"2009-11-04","Singapore","Indonesia","3","1","Friendly","Singapore","Singapore","FALSE"
"2009-11-05","Egypt","Tanzania","5","1","Friendly","Aswan","Egypt","FALSE"
"2009-11-06","Bahrain","Togo","5","1","Friendly","Riffa","Bahrain","FALSE"
"2009-11-08","Kuwait","China PR","2","2","Friendly","Kuwait City","Kuwait","FALSE"
"2009-11-08","Thailand","Syria","1","1","Friendly","Nonthaburi","Thailand","FALSE"
"2009-11-08","Yemen","Tanzania","1","1","Friendly","Sana'a","Yemen","FALSE"
"2009-11-10","Iran","Iceland","1","0","Friendly","Tehran","Iran","FALSE"
"2009-11-11","Yemen","Tanzania","2","1","Friendly","Sana'a","Yemen","FALSE"
"2009-11-13","Paraguay","Qatar","0","2","Friendly","Rouen","France","TRUE"
"2009-11-14","Angola","Congo","1","1","Friendly","Luanda","Angola","FALSE"
"2009-11-14","Belgium","Hungary","3","0","Friendly","Ghent","Belgium","FALSE"
"2009-11-14","Brazil","England","1","0","Friendly","Doha","Qatar","TRUE"
"2009-11-14","Burkina Faso","Malawi","1","0","FIFA World Cup qualification","Ouagadougou","Burkina Faso","FALSE"
"2009-11-14","Costa Rica","Uruguay","0","1","FIFA World Cup qualification","San José","Costa Rica","FALSE"
"2009-11-14","Croatia","Liechtenstein","5","0","Friendly","Vinkovci","Croatia","FALSE"
"2009-11-14","Denmark","South Korea","0","0","Friendly","Esbjerg","Denmark","FALSE"
"2009-11-14","Egypt","Algeria","2","0","FIFA World Cup qualification","Cairo","Egypt","FALSE"
"2009-11-14","Estonia","Albania","0","0","Friendly","Tallinn","Estonia","FALSE"
"2009-11-14","Greece","Ukraine","0","0","FIFA World Cup qualification","Athens","Greece","FALSE"
"2009-11-14","Honduras","Latvia","2","1","Friendly","Tegucigalpa","Honduras","FALSE"
"2009-11-14","Iran","Jordan","1","0","AFC Asian Cup qualification","Tehran","Iran","FALSE"
"2009-11-14","Republic of Ireland","France","0","1","FIFA World Cup qualification","Dublin","Republic of Ireland","FALSE"
"2009-11-14","Italy","Netherlands","0","0","Friendly","Pescara","Italy","FALSE"
"2009-11-14","Ivory Coast","Guinea","3","0","FIFA World Cup qualification","Abidjan","Ivory Coast","FALSE"
"2009-11-14","Kenya","Nigeria","2","3","FIFA World Cup qualification","Nairobi","Kenya","FALSE"
"2009-11-14","Kuwait","Indonesia","2","1","AFC Asian Cup qualification","Kuwait City","Kuwait","FALSE"
"2009-11-14","Lebanon","China PR","0","2","AFC Asian Cup qualification","Beirut","Lebanon","FALSE"
"2009-11-14","Luxembourg","Iceland","1","1","Friendly","Luxembourg","Luxembourg","FALSE"
"2009-11-14","North Macedonia","Canada","3","0","Friendly","Strumica","North Macedonia","FALSE"
"2009-11-14","Morocco","Cameroon","0","2","FIFA World Cup qualification","Fès","Morocco","FALSE"
"2009-11-14","Mozambique","Tunisia","1","0","FIFA World Cup qualification","Maputo","Mozambique","FALSE"
"2009-11-14","New Zealand","Bahrain","1","0","FIFA World Cup qualification","Wellington","New Zealand","FALSE"
"2009-11-14","Northern Ireland","Serbia","0","1","Friendly","Belfast","Northern Ireland","FALSE"
"2009-11-14","Oman","Australia","1","2","AFC Asian Cup qualification","Muscat","Oman","FALSE"
"2009-11-14","Poland","Romania","0","1","Friendly","Warsaw","Poland","FALSE"
"2009-11-14","Portugal","Bosnia and Herzegovina","1","0","FIFA World Cup qualification","Lisbon","Portugal","FALSE"
"2009-11-14","Russia","Slovenia","2","1","FIFA World Cup qualification","Moscow","Russia","FALSE"
"2009-11-14","Rwanda","Zambia","0","0","FIFA World Cup qualification","Kigali","Rwanda","FALSE"
"2009-11-14","Saudi Arabia","Belarus","1","1","Friendly","Dammam","Saudi Arabia","FALSE"
"2009-11-14","Singapore","Thailand","1","3","AFC Asian Cup qualification","Singapore","Singapore","FALSE"
"2009-11-14","Slovakia","United States","1","0","Friendly","Bratislava","Slovakia","FALSE"
"2009-11-14","South Africa","Japan","0","0","Friendly","Port Elizabeth","South Africa","FALSE"
"2009-11-14","Spain","Argentina","2","1","Friendly","Madrid","Spain","FALSE"
"2009-11-14","Sudan","Benin","1","2","FIFA World Cup qualification","Omdurman","Sudan","FALSE"
"2009-11-14","Switzerland","Norway","0","1","Friendly","Geneva","Switzerland","FALSE"
"2009-11-14","Togo","Gabon","1","0","FIFA World Cup qualification","Lomé","Togo","FALSE"
"2009-11-14","Uzbekistan","Malaysia","3","1","AFC Asian Cup qualification","Tashkent","Uzbekistan","FALSE"
"2009-11-14","Vietnam","Syria","0","1","AFC Asian Cup qualification","Hanoi","Vietnam","FALSE"
"2009-11-14","Wales","Scotland","3","0","Friendly","Cardiff","Wales","FALSE"
"2009-11-15","Ghana","Mali","2","2","FIFA World Cup qualification","Kumasi","Ghana","FALSE"
"2009-11-15","Iraq","Azerbaijan","1","0","Friendly","Al Ain","United Arab Emirates","TRUE"
"2009-11-15","United Arab Emirates","Czech Republic","0","0","Friendly","Al Ain","United Arab Emirates","FALSE"
"2009-11-17","Belgium","Qatar","2","0","Friendly","Sedan","France","TRUE"
"2009-11-17","Oman","Brazil","0","2","Friendly","Muscat","Oman","FALSE"
"2009-11-17","Slovakia","Chile","1","2","Friendly","Žilina","Slovakia","FALSE"
"2009-11-17","South Africa","Jamaica","0","0","Friendly","Bloemfontein","South Africa","FALSE"
"2009-11-18","Algeria","Egypt","1","0","FIFA World Cup qualification","Omdurman","Sudan","TRUE"
"2009-11-18","Angola","Ghana","0","0","Friendly","Luanda","Angola","FALSE"
"2009-11-18","Austria","Spain","1","5","Friendly","Vienna","Austria","FALSE"
"2009-11-18","Azerbaijan","Czech Republic","2","0","Friendly","Al Ain","United Arab Emirates","TRUE"
"2009-11-18","Bahrain","Yemen","4","0","AFC Asian Cup qualification","Riffa","Bahrain","FALSE"
"2009-11-18","Bosnia and Herzegovina","Portugal","0","1","FIFA World Cup qualification","Zenica","Bosnia and Herzegovina","FALSE"
"2009-11-18","Denmark","United States","3","1","Friendly","Aarhus","Denmark","FALSE"
"2009-11-18","France","Republic of Ireland","1","1","FIFA World Cup qualification","Saint-Denis","France","FALSE"
"2009-11-18","Germany","Ivory Coast","2","2","Friendly","Gelsenkirchen","Germany","FALSE"
"2009-11-18","Honduras","Peru","1","2","Friendly","Miami Gardens","United States","TRUE"
"2009-11-18","Hong Kong","Japan","0","4","AFC Asian Cup qualification","So Kon Po","Hong Kong","FALSE"
"2009-11-18","Indonesia","Kuwait","1","1","AFC Asian Cup qualification","Jakarta","Indonesia","FALSE"
"2009-11-18","Iran","North Macedonia","1","1","Friendly","Tehran","Iran","FALSE"
"2009-11-18","Italy","Sweden","1","0","Friendly","Cesena","Italy","FALSE"
"2009-11-18","South Korea","Serbia","0","1","Friendly","London","England","TRUE"
"2009-11-18","Malaysia","Uzbekistan","1","3","AFC Asian Cup qualification","Kuala Lumpur","Malaysia","FALSE"
"2009-11-18","Malta","Bulgaria","1","4","Friendly","Paola","Malta","FALSE"
"2009-11-18","Montenegro","Belarus","1","0","Friendly","Podgorica","Montenegro","FALSE"
"2009-11-18","Netherlands","Paraguay","0","0","Friendly","Heerenveen","Netherlands","FALSE"
"2009-11-18","Poland","Canada","1","0","Friendly","Bydgoszcz","Poland","FALSE"
"2009-11-18","Slovenia","Russia","1","0","FIFA World Cup qualification","Maribor","Slovenia","FALSE"
"2009-11-18","Syria","Vietnam","0","0","AFC Asian Cup qualification","Aleppo","Syria","FALSE"
"2009-11-18","Thailand","Singapore","0","1","AFC Asian Cup qualification","Bangkok","Thailand","FALSE"
"2009-11-18","Ukraine","Greece","0","1","FIFA World Cup qualification","Donets'k","Ukraine","FALSE"
"2009-11-18","United Arab Emirates","Iraq","0","1","Friendly","Al Ain","United Arab Emirates","FALSE"
"2009-11-18","Uruguay","Costa Rica","1","1","FIFA World Cup qualification","Montevideo","Uruguay","FALSE"
"2009-11-21","Zambia","North Korea","4","1","Friendly","Lusaka","Zambia","FALSE"
"2009-11-22","China PR","Lebanon","1","0","AFC Asian Cup qualification","Hangzhou","China PR","FALSE"
"2009-11-22","Jordan","Iran","1","0","AFC Asian Cup qualification","Amman","Jordan","FALSE"
"2009-11-28","Kenya","Zambia","0","2","CECAFA Cup","Nairobi","Kenya","FALSE"
"2009-11-29","Burundi","Zanzibar","0","4","CECAFA Cup","Mumias","Kenya","TRUE"
"2009-11-29","Rwanda","Somalia","1","0","CECAFA Cup","Nairobi","Kenya","TRUE"
"2009-11-29","Uganda","Tanzania","2","0","CECAFA Cup","Mumias","Kenya","TRUE"
"2009-11-30","Ethiopia","Djibouti","5","0","CECAFA Cup","Nairobi","Kenya","TRUE"
"2009-12-01","Zanzibar","Tanzania","0","1","CECAFA Cup","Mumias","Kenya","TRUE"
"2009-12-02","Burundi","Uganda","0","2","CECAFA Cup","Mumias","Kenya","TRUE"
"2009-12-02","Ethiopia","Zambia","0","1","CECAFA Cup","Nairobi","Kenya","TRUE"
"2009-12-02","Kenya","Djibouti","2","0","CECAFA Cup","Nairobi","Kenya","FALSE"
"2009-12-03","Rwanda","Eritrea","2","1","CECAFA Cup","Nairobi","Kenya","TRUE"
"2009-12-04","Bangladesh","Bhutan","4","1","SAFF Cup","Dhaka","Bangladesh","FALSE"
"2009-12-04","Djibouti","Zambia","0","6","CECAFA Cup","Nairobi","Kenya","TRUE"
"2009-12-04","Sri Lanka","Pakistan","1","0","SAFF Cup","Dhaka","Bangladesh","TRUE"
"2009-12-04","Tanzania","Burundi","1","0","CECAFA Cup","Mumias","Kenya","TRUE"
"2009-12-05","Dominica","British Virgin Islands","4","0","Friendly","Roseau","Dominica","FALSE"
"2009-12-05","Kenya","Ethiopia","2","0","CECAFA Cup","Nairobi","Kenya","FALSE"
"2009-12-05","Maldives","Nepal","1","1","SAFF Cup","Dhaka","Bangladesh","TRUE"
"2009-12-05","Somalia","Eritrea","1","3","CECAFA Cup","Nairobi","Kenya","TRUE"
"2009-12-05","Uganda","Zanzibar","0","0","CECAFA Cup","Mumias","Kenya","TRUE"
"2009-12-06","Bangladesh","Pakistan","0","0","SAFF Cup","Dhaka","Bangladesh","FALSE"
"2009-12-06","Sri Lanka","Bhutan","6","0","SAFF Cup","Dhaka","Bangladesh","TRUE"
"2009-12-07","Kenya","Uganda","0","1","CECAFA Cup","Nairobi","Kenya","FALSE"
"2009-12-07","Maldives","Afghanistan","3","1","SAFF Cup","Dhaka","Bangladesh","TRUE"
"2009-12-07","Zambia","Zanzibar","0","0","CECAFA Cup","Nairobi","Kenya","TRUE"
"2009-12-08","Bangladesh","Sri Lanka","2","1","SAFF Cup","Dhaka","Bangladesh","FALSE"
"2009-12-08","Pakistan","Bhutan","7","0","SAFF Cup","Dhaka","Bangladesh","TRUE"
"2009-12-08","Tanzania","Eritrea","4","0","CECAFA Cup","Nairobi","Kenya","TRUE"
"2009-12-09","Afghanistan","Nepal","0","3","SAFF Cup","Dhaka","Bangladesh","TRUE"
"2009-12-09","Zanzibar","Uganda","1","2","CECAFA Cup","Nairobi","Kenya","TRUE"
"2009-12-10","Tanzania","Rwanda","1","2","CECAFA Cup","Nairobi","Kenya","TRUE"
"2009-12-11","Maldives","Sri Lanka","5","1","SAFF Cup","Dhaka","Bangladesh","TRUE"
"2009-12-13","Uganda","Rwanda","2","0","CECAFA Cup","Nairobi","Kenya","TRUE"
"2009-12-13","Zanzibar","Tanzania","1","0","CECAFA Cup","Nairobi","Kenya","TRUE"
"2009-12-16","Kuwait","United Arab Emirates","0","0","Friendly","Kuwait City","Kuwait","FALSE"
"2009-12-19","Mozambique","Malawi","0","1","Friendly","Tete","Mozambique","FALSE"
"2009-12-22","Catalonia","Argentina","4","2","Friendly","Barcelona","Spain","FALSE"
"2009-12-27","North Korea","Mali","1","0","Friendly","Doha","Qatar","TRUE"
"2009-12-28","Qatar","Iran","3","2","Friendly","Doha","Qatar","FALSE"
"2009-12-29","Egypt","Malawi","1","1","Friendly","Cairo","Egypt","FALSE"
"2009-12-29","Thailand","Zimbabwe","3","0","Friendly","Bangkok","Thailand","FALSE"
"2009-12-30","Angola","Estonia","0","1","Friendly","Vila Real de Santo António","Portugal","TRUE"
"2009-12-30","China PR","Jordan","2","2","Friendly","Jiangyin","China PR","FALSE"
"2009-12-30","Malaysia","Syria","4","1","Friendly","Kuala Lumpur","Malaysia","FALSE"
"2009-12-30","Mali","Iran","2","1","Friendly","Doha","Qatar","TRUE"
"2009-12-30","Qatar","North Korea","0","1","Friendly","Doha","Qatar","FALSE"
"2009-12-30","Yemen","Tajikistan","2","1","Friendly","Sana'a","Yemen","FALSE"
"2009-12-31","Singapore","Oman","1","4","Friendly","Singapore","Singapore","FALSE"
"2010-01-02","Iran","North Korea","1","0","Friendly","Doha","Qatar","TRUE"
"2010-01-02","Qatar","Mali","0","0","Friendly","Doha","Qatar","FALSE"
"2010-01-02","Syria","Zimbabwe","6","0","Friendly","Kuala Lumpur","Malaysia","TRUE"
"2010-01-02","Yemen","Tajikistan","0","1","Friendly","Sana'a","Yemen","FALSE"
"2010-01-03","Angola","Gambia","1","1","Friendly","Vila Real de Santo António","Portugal","TRUE"
"2010-01-04","Egypt","Mali","1","0","Friendly","Dubai","United Arab Emirates","TRUE"
"2010-01-04","Tanzania","Ivory Coast","0","1","Friendly","Dar es Salaam","Tanzania","FALSE"
"2010-01-05","Ghana","Malawi","0","0","Friendly","Manzini","Eswatini","TRUE"
"2010-01-06","Bahrain","Hong Kong","4","0","AFC Asian Cup qualification","Riffa","Bahrain","FALSE"
"2010-01-06","Benin","Libya","1","0","Friendly","Cotonou","Benin","FALSE"
"2010-01-06","China PR","Syria","0","0","AFC Asian Cup qualification","Hangzhou","China PR","FALSE"
"2010-01-06","Gabon","Mozambique","2","0","Friendly","Bloemfontein","South Africa","TRUE"
"2010-01-06","Indonesia","Oman","1","2","AFC Asian Cup qualification","Jakarta","Indonesia","FALSE"
"2010-01-06","Kuwait","Australia","2","2","AFC Asian Cup qualification","Kuwait City","Kuwait","FALSE"
"2010-01-06","Lebanon","Vietnam","1","1","AFC Asian Cup qualification","Sidon","Lebanon","FALSE"
"2010-01-06","Singapore","Iran","1","3","AFC Asian Cup qualification","Singapore","Singapore","FALSE"
