"date","home_team","away_team","home_score","away_score","tournament","city","country","neutral"
"2022-06-13","Sierra Leone","Guinea-Bissau","2","2","African Cup of Nations qualification","Conakry","Guinea","TRUE"
"2022-06-13","Morocco","Liberia","2","0","African Cup of Nations qualification","Casablanca","Morocco","FALSE"
"2022-06-13","Honduras","Canada","2","1","CONCACAF Nations League","San Pedro Sula","Honduras","FALSE"
"2022-06-13","Nicaragua","Bahamas","4","0","CONCACAF Nations League","Managua","Nicaragua","FALSE"
"2022-06-13","Trinidad and Tobago","Saint Vincent and the Grenadines","4","1","CONCACAF Nations League","Port of Spain","Trinidad and Tobago","FALSE"
"2022-06-13","Guatemala","Dominican Republic","2","0","CONCACAF Nations League","Guatemala City","Guatemala","FALSE"
"2022-06-13","Denmark","Austria","2","0","UEFA Nations League","Copenhagen","Denmark","FALSE"
"2022-06-13","France","Croatia","0","1","UEFA Nations League","Paris","France","FALSE"
"2022-06-13","Iceland","Israel","2","2","UEFA Nations League","Reykjavík","Iceland","FALSE"
"2022-06-13","Azerbaijan","Belarus","2","0","UEFA Nations League","Mardakan","Azerbaijan","FALSE"
"2022-06-13","Kazakhstan","Slovakia","2","1","UEFA Nations League","Nur-Sultan","Kazakhstan","FALSE"
"2022-06-13","Albania","Estonia","0","0","Friendly","Tirana","Albania","FALSE"
"2022-06-14","Costa Rica","New Zealand","1","0","FIFA World Cup qualification","Al Rayyan","Qatar","TRUE"
"2022-06-14","Kuwait","Jordan","0","3","AFC Asian Cup qualification","Kuwait City","Kuwait","FALSE"
"2022-06-14","Indonesia","Nepal","7","0","AFC Asian Cup qualification","Kuwait City","Kuwait","TRUE"
"2022-06-14","Palestine","Philippines","4","0","AFC Asian Cup qualification","Ulaanbaatar","Mongolia","TRUE"
"2022-06-14","Mongolia","Yemen","2","0","AFC Asian Cup qualification","Ulaanbaatar","Mongolia","FALSE"
"2022-06-14","Maldives","Sri Lanka","1","0","AFC Asian Cup qualification","Namangan","Uzbekistan","TRUE"
"2022-06-14","Uzbekistan","Thailand","2","0","AFC Asian Cup qualification","Namangan","Uzbekistan","FALSE"
"2022-06-14","Afghanistan","Cambodia","2","2","AFC Asian Cup qualification","Kolkota","India","TRUE"
"2022-06-14","India","Hong Kong","4","0","AFC Asian Cup qualification","Kolkota","India","FALSE"
"2022-06-14","Bahrain","Turkmenistan","1","0","AFC Asian Cup qualification","Kuala Lumpur","Malaysia","TRUE"
