"date","home_team","away_team","home_score","away_score","tournament","city","country","neutral"
"2014-11-19","Guam","Hong Kong","0","0","EAFF Championship","Taipei","Taiwan","TRUE"
"2014-11-19","Guinea","Uganda","2","0","African Cup of Nations qualification","Casablanca","Morocco","TRUE"
"2014-11-19","Ivory Coast","Cameroon","0","0","African Cup of Nations qualification","Abidjan","Ivory Coast","FALSE"
"2014-11-19","Mali","Algeria","2","0","African Cup of Nations qualification","Bamako","Mali","FALSE"
"2014-11-19","Niger","Mozambique","1","1","African Cup of Nations qualification","Niamey","Niger","FALSE"
"2014-11-19","Nigeria","South Africa","2","2","African Cup of Nations qualification","Uyo","Nigeria","FALSE"
"2014-11-19","Saudi Arabia","Yemen","1","0","Gulf Cup","Riyadh","Saudi Arabia","FALSE"
"2014-11-19","Senegal","Botswana","3","0","African Cup of Nations qualification","Dakar","Senegal","FALSE"
"2014-11-19","Sudan","Congo","0","1","African Cup of Nations qualification","Khartoum","Sudan","FALSE"
"2014-11-19","Tunisia","Egypt","2","1","African Cup of Nations qualification","Monastir","Tunisia","FALSE"
"2014-11-19","Zambia","Cape Verde","1","0","African Cup of Nations qualification","Ndola","Zambia","FALSE"
"2014-11-20","Kuwait","Oman","0","5","Gulf Cup","Riyadh","Saudi Arabia","TRUE"
"2014-11-20","United Arab Emirates","Iraq","2","0","Gulf Cup","Riyadh","Saudi Arabia","TRUE"
"2014-11-22","Philippines","Laos","4","1","AFF Championship","Hanoi","Vietnam","TRUE"
"2014-11-22","Vietnam","Indonesia","2","2","AFF Championship","Hanoi","Vietnam","FALSE"
"2014-11-23","Malaysia","Myanmar","0","0","AFF Championship","Kallang","Singapore","TRUE"
"2014-11-23","Oman","Qatar","1","3","Gulf Cup","Riyadh","Saudi Arabia","TRUE"
"2014-11-23","Saudi Arabia","United Arab Emirates","3","2","Gulf Cup","Riyadh","Saudi Arabia","FALSE"
"2014-11-23","Singapore","Thailand","1","2","AFF Championship","Kallang","Singapore","FALSE"
"2014-11-25","Philippines","Indonesia","4","0","AFF Championship","Hanoi","Vietnam","TRUE"
"2014-11-25","Vietnam","Laos","3","0","AFF Championship","Hanoi","Vietnam","FALSE"
"2014-11-25","United Arab Emirates","Oman","1","0","Gulf Cup","Riyadh","Saudi Arabia","TRUE"
"2014-11-26","Malaysia","Thailand","2","3","AFF Championship","Kallang","Singapore","TRUE"
"2014-11-26","Saudi Arabia","Qatar","1","2","Gulf Cup","Riyadh","Saudi Arabia","FALSE"
"2014-11-26","Singapore","Myanmar","4","2","AFF Championship","Kallang","Singapore","FALSE"
"2014-11-28","Indonesia","Laos","5","1","AFF Championship","Hanoi","Vietnam","TRUE"
"2014-11-28","Vietnam","Philippines","3","1","AFF Championship","Hanoi","Vietnam","FALSE"
"2014-11-29","Singapore","Malaysia","1","3","AFF Championship","Kallang","Singapore","FALSE"
"2014-11-29","Thailand","Myanmar","2","0","AFF Championship","Kallang","Singapore","TRUE"
"2014-11-30","South Africa","Ivory Coast","2","0","Friendly","Nelspruit","South Africa","FALSE"
"2014-12-06","Philippines","Thailand","0","0","AFF Championship","Manila","Philippines","FALSE"
"2014-12-07","Malaysia","Vietnam","1","2","AFF Championship","Shah Alam","Malaysia","FALSE"
"2014-12-10","Thailand","Philippines","3","0","AFF Championship","Bangkok","Thailand","FALSE"
"2014-12-11","Vietnam","Malaysia","2","4","AFF Championship","Hanoi","Vietnam","FALSE"
"2014-12-13","Uzbekistan","Palestine","1","0","Friendly","Dubai","United Arab Emirates","TRUE"
"2014-12-17","Thailand","Malaysia","2","0","AFF Championship","Bangkok","Thailand","FALSE"
"2014-12-20","Malaysia","Thailand","3","2","AFF Championship","Shah Alam","Malaysia","FALSE"
"2014-12-21","China PR","Palestine","0","0","Friendly","Chenzhou","China PR","FALSE"
"2014-12-21","Uzbekistan","Jordan","2","1","Friendly","Dubai","United Arab Emirates","TRUE"
"2014-12-22","Iraq","Kuwait","1","1","Friendly","al-Hamriyah","United Arab Emirates","TRUE"
"2014-12-25","Uzbekistan","Iraq","0","1","Friendly","Sharjah","United Arab Emirates","TRUE"
"2014-12-27","Qatar","Estonia","3","0","Friendly","Doha","Qatar","FALSE"
"2014-12-28","Uzbekistan","Iraq","0","0","Friendly","Sharjah","United Arab Emirates","TRUE"
"2014-12-28","Basque Country","Catalonia","1","1","Friendly","Bilbao","Spain","FALSE"
"2014-12-30","Bahrain","Saudi Arabia","4","1","Friendly","South Geelong","Australia","TRUE"
"2014-12-30","United Arab Emirates","Jordan","1","0","Friendly","Robina","Australia","TRUE"
"2014-12-31","Qatar","Oman","2","2","Friendly","Canberra","Australia","TRUE"
"2015-01-04","Bahrain","Jordan","1","0","Friendly","Ballarat","Australia","TRUE"
"2015-01-04","Iran","Iraq","1","0","Friendly","Wollongong","Australia","TRUE"
"2015-01-04","South Korea","Saudi Arabia","2","0","Friendly","Parramatta","Australia","TRUE"
"2015-01-04","South Africa","Zambia","1","0","Friendly","Johannesburg","South Africa","FALSE"
"2015-01-05","China PR","Oman","4","1","Friendly","Penrith","Australia","TRUE"
"2015-01-07","Cameroon","DR Congo","1","1","Friendly","Yaoundé","Cameroon","FALSE"
"2015-01-09","Australia","Kuwait","4","1","AFC Asian Cup","Melbourne","Australia","FALSE"
"2015-01-09","Senegal","Gabon","1","0","Friendly","Casablanca","Morocco","TRUE"
"2015-01-10","Burkina Faso","Eswatini","5","1","Friendly","Nelspruit","South Africa","TRUE"
"2015-01-10","Cameroon","South Africa","1","1","Friendly","Libreville","Gabon","TRUE"
"2015-01-10","Cape Verde","Congo","3","2","Friendly","Dakar","Senegal","TRUE"
"2015-01-10","South Korea","Oman","1","0","AFC Asian Cup","Canberra","Australia","TRUE"
"2015-01-10","Saudi Arabia","China PR","0","1","AFC Asian Cup","Brisbane","Australia","TRUE"
"2015-01-10","Uzbekistan","North Korea","1","0","AFC Asian Cup","Sydney","Australia","TRUE"
"2015-01-11","Iran","Bahrain","2","0","AFC Asian Cup","Melbourne","Australia","TRUE"
"2015-01-11","Nigeria","Ivory Coast","0","1","Friendly","Abu Dhabi","United Arab Emirates","TRUE"
"2015-01-11","Tunisia","Algeria","1","1","Friendly","Radès","Tunisia","FALSE"
"2015-01-11","United Arab Emirates","Qatar","4","1","AFC Asian Cup","Canberra","Australia","TRUE"
"2015-01-12","Japan","Palestine","4","0","AFC Asian Cup","Newcastle","Australia","TRUE"
"2015-01-12","Jordan","Iraq","0","1","AFC Asian Cup","Brisbane","Australia","TRUE"
"2015-01-13","Australia","Oman","4","0","AFC Asian Cup","Sydney","Australia","FALSE"
"2015-01-13","Botswana","Burkina Faso","0","2","Friendly","Nelspruit","South Africa","TRUE"
"2015-01-13","Kuwait","South Korea","0","1","AFC Asian Cup","Canberra","Australia","TRUE"
"2015-01-13","Senegal","Guinea","5","2","Friendly","Casablanca","Morocco","TRUE"
"2015-01-14","China PR","Uzbekistan","2","1","AFC Asian Cup","Brisbane","Australia","TRUE"
"2015-01-14","North Korea","Saudi Arabia","1","4","AFC Asian Cup","Melbourne","Australia","TRUE"
"2015-01-14","Mali","South Africa","0","3","Friendly","Libreville","Gabon","TRUE"
"2015-01-15","Bahrain","United Arab Emirates","1","2","AFC Asian Cup","Canberra","Australia","TRUE"
"2015-01-15","Qatar","Iran","0","1","AFC Asian Cup","Sydney","Australia","TRUE"
"2015-01-15","Sweden","Ivory Coast","2","0","Friendly","Abu Dhabi","United Arab Emirates","TRUE"
"2015-01-16","Canada","Iceland","1","2","Friendly","Orlando","United States","TRUE"
"2015-01-16","Iraq","Japan","0","1","AFC Asian Cup","Brisbane","Australia","TRUE"
"2015-01-16","Palestine","Jordan","1","5","AFC Asian Cup","Melbourne","Australia","TRUE"
"2015-01-17","Australia","South Korea","0","1","AFC Asian Cup","Brisbane","Australia","FALSE"
"2015-01-17","Burkina Faso","Gabon","0","2","African Cup of Nations","Bata","Equatorial Guinea","TRUE"
"2015-01-17","Equatorial Guinea","Congo","1","1","African Cup of Nations","Bata","Equatorial Guinea","FALSE"
"2015-01-17","Oman","Kuwait","1","0","AFC Asian Cup","Newcastle","Australia","TRUE"
"2015-01-17","Yemen","Nigeria","0","2","Friendly","Dubai","United Arab Emirates","TRUE"
"2015-01-18","China PR","North Korea","2","1","AFC Asian Cup","Canberra","Australia","TRUE"
"2015-01-18","Tunisia","Cape Verde","1","1","African Cup of Nations","Ebebiyín","Equatorial Guinea","TRUE"
"2015-01-18","Uzbekistan","Saudi Arabia","3","1","AFC Asian Cup","Melbourne","Australia","TRUE"
"2015-01-18","Zambia","DR Congo","1","1","African Cup of Nations","Ebebiyín","Equatorial Guinea","TRUE"
"2015-01-19","Algeria","South Africa","3","1","African Cup of Nations","Mongomo","Equatorial Guinea","TRUE"
"2015-01-19","Canada","Iceland","1","1","Friendly","Orlando","United States","TRUE"
"2015-01-19","Finland","Sweden","1","0","Friendly","Abu Dhabi","United Arab Emirates","TRUE"
"2015-01-19","Ghana","Senegal","1","2","African Cup of Nations","Mongomo","Equatorial Guinea","TRUE"
"2015-01-19","Iran","United Arab Emirates","1","0","AFC Asian Cup","Brisbane","Australia","TRUE"
"2015-01-19","Qatar","Bahrain","1","2","AFC Asian Cup","Sydney","Australia","TRUE"
"2015-01-20","Iraq","Palestine","2","0","AFC Asian Cup","Canberra","Australia","TRUE"
"2015-01-20","Ivory Coast","Guinea","1","1","African Cup of Nations","Malabo","Equatorial Guinea","TRUE"
"2015-01-20","Japan","Jordan","2","0","AFC Asian Cup","Melbourne","Australia","TRUE"
"2015-01-20","Mali","Cameroon","1","1","African Cup of Nations","Malabo","Equatorial Guinea","TRUE"
"2015-01-21","Equatorial Guinea","Burkina Faso","0","0","African Cup of Nations","Bata","Equatorial Guinea","FALSE"
"2015-01-21","Gabon","Congo","0","1","African Cup of Nations","Bata","Equatorial Guinea","TRUE"
"2015-01-22","Australia","China PR","2","0","AFC Asian Cup","Brisbane","Australia","FALSE"
"2015-01-22","Cape Verde","DR Congo","0","0","African Cup of Nations","Ebebiyín","Equatorial Guinea","TRUE"
"2015-01-22","South Korea","Uzbekistan","2","0","AFC Asian Cup","Melbourne","Australia","TRUE"
"2015-01-22","Yemen","Finland","0","0","Friendly","Dubai","United Arab Emirates","TRUE"
"2015-01-22","Zambia","Tunisia","1","2","African Cup of Nations","Ebebiyín","Equatorial Guinea","TRUE"
"2015-01-23","Ghana","Algeria","1","0","African Cup of Nations","Mongomo","Equatorial Guinea","TRUE"
"2015-01-23","Iran","Iraq","3","3","AFC Asian Cup","Canberra","Australia","TRUE"
"2015-01-23","Japan","United Arab Emirates","1","1","AFC Asian Cup","Sydney","Australia","TRUE"
"2015-01-23","South Africa","Senegal","1","1","African Cup of Nations","Mongomo","Equatorial Guinea","TRUE"
"2015-01-24","Cameroon","Guinea","1","1","African Cup of Nations","Malabo","Equatorial Guinea","TRUE"
"2015-01-24","Ivory Coast","Mali","1","1","African Cup of Nations","Malabo","Equatorial Guinea","TRUE"
"2015-01-25","Congo","Burkina Faso","2","1","African Cup of Nations","Ebebiyín","Equatorial Guinea","TRUE"
"2015-01-25","Equatorial Guinea","Gabon","2","0","African Cup of Nations","Bata","Equatorial Guinea","FALSE"
"2015-01-26","Cape Verde","Zambia","0","0","African Cup of Nations","Ebebiyín","Equatorial Guinea","TRUE"
"2015-01-26","DR Congo","Tunisia","1","1","African Cup of Nations","Bata","Equatorial Guinea","TRUE"
"2015-01-26","South Korea","Iraq","2","0","AFC Asian Cup","Sydney","Australia","TRUE"
"2015-01-27","Australia","United Arab Emirates","2","0","AFC Asian Cup","Newcastle","Australia","FALSE"
"2015-01-27","Senegal","Algeria","0","2","African Cup of Nations","Malabo","Equatorial Guinea","TRUE"
"2015-01-27","South Africa","Ghana","1","2","African Cup of Nations","Mongomo","Equatorial Guinea","TRUE"
"2015-01-28","Cameroon","Ivory Coast","0","1","African Cup of Nations","Malabo","Equatorial Guinea","TRUE"
"2015-01-28","Chile","United States","3","2","Friendly","Rancagua","Chile","FALSE"
