"date","home_team","away_team","home_score","away_score","tournament","city","country","neutral"
"2003-06-22","Mozambique","Central African Republic","1","0","African Cup of Nations qualification","Maputo","Mozambique","FALSE"
"2003-06-22","Sierra Leone","Equatorial Guinea","2","0","African Cup of Nations qualification","Freetown","Sierra Leone","FALSE"
"2003-06-22","South Africa","Ivory Coast","2","1","African Cup of Nations qualification","Polokwane","South Africa","FALSE"
"2003-06-22","Eswatini","Botswana","3","2","African Cup of Nations qualification","Lobamba","Eswatini","FALSE"
"2003-06-22","Tanzania","Benin","0","1","African Cup of Nations qualification","Dar es Salaam","Tanzania","FALSE"
"2003-06-22","Togo","Kenya","2","0","African Cup of Nations qualification","Lomé","Togo","FALSE"
"2003-06-23","Brazil","Turkey","2","2","Confederations Cup","Saint-Étienne","France","TRUE"
"2003-06-23","United States","Cameroon","0","0","Confederations Cup","Lyon","France","TRUE"
"2003-06-26","Cameroon","Colombia","1","0","Confederations Cup","Lyon","France","TRUE"
"2003-06-26","France","Turkey","3","2","Confederations Cup","Saint-Denis","France","FALSE"
"2003-06-26","Peru","Venezuela","1","0","Friendly","Miami","United States","TRUE"
"2003-06-27","Panama","Cuba","2","0","Friendly","Panama City","Panama","FALSE"
"2003-06-28","Colombia","Turkey","1","2","Confederations Cup","Saint-Étienne","France","TRUE"
"2003-06-29","France","Cameroon","1","0","Confederations Cup","Saint-Denis","France","FALSE"
"2003-06-29","Honduras","El Salvador","1","1","Friendly","Tegucigalpa","Honduras","FALSE"
"2003-06-29","Panama","Cuba","1","0","Friendly","Panama City","Panama","FALSE"
"2003-06-29","Saare County","Ynys Môn","0","2","Island Games","St. Sampson","Guernsey","TRUE"
"2003-06-29","Frøya","Jersey","1","5","Island Games","St. Sampson","Guernsey","TRUE"
"2003-06-29","Shetland","Gotland","0","0","Island Games","St. Sampson","Guernsey","TRUE"
"2003-06-29","Guernsey","Alderney","7","1","Island Games","St. Sampson","Guernsey","FALSE"
"2003-06-29","Gibraltar","Sark","19","0","Island Games","St. Martin","Guernsey","TRUE"
"2003-06-29","Isle of Wight","Greenland","1","2","Island Games","St. Martin","Guernsey","TRUE"
"2003-06-30","Fiji","Vanuatu","0","0","South Pacific Games","Suva","Fiji","FALSE"
"2003-06-30","Papua New Guinea","New Caledonia","0","2","South Pacific Games","Suva","Fiji","TRUE"
"2003-06-30","Tahiti","Micronesia","17","0","South Pacific Games","Suva","Fiji","TRUE"
"2003-06-30","Tuvalu","Kiribati","3","2","South Pacific Games","Suva","Fiji","TRUE"
"2003-06-30","Isle of Man","Saare County","4","0","Island Games","St. Sampson","Guernsey","TRUE"
"2003-06-30","Gotland","Frøya","2","2","Island Games","St. Sampson","Guernsey","TRUE"
"2003-06-30","Jersey","Shetland","5","0","Island Games","St. Sampson","Guernsey","TRUE"
"2003-06-30","Guernsey","Orkney","10","0","Island Games","St. Sampson","Guernsey","FALSE"
"2003-06-30","Sark","Isle of Wight","0","20","Island Games","St. Martin","Guernsey","TRUE"
"2003-06-30","Gibraltar","Greenland","2","0","Island Games","St. Martin","Guernsey","TRUE"
"2003-07-01","Fiji","Tuvalu","4","0","South Pacific Games","Suva","Fiji","FALSE"
"2003-07-01","Micronesia","New Caledonia","0","18","South Pacific Games","Suva","Fiji","TRUE"
"2003-07-01","Papua New Guinea","Tonga","2","2","South Pacific Games","Suva","Fiji","TRUE"
"2003-07-01","Solomon Islands","Vanuatu","2","2","South Pacific Games","Suva","Fiji","TRUE"
"2003-07-01","Ynys Môn","Isle of Man","1","2","Island Games","St. Sampson","Guernsey","TRUE"
"2003-07-01","Shetland","Frøya","3","1","Island Games","St. Sampson","Guernsey","TRUE"
"2003-07-01","Jersey","Gotland","0","0","Island Games","St. Sampson","Guernsey","TRUE"
"2003-07-01","Orkney","Alderney","3","1","Island Games","St. Sampson","Guernsey","TRUE"
"2003-07-01","Isle of Wight","Gibraltar","2","1","Island Games","St. Martin","Guernsey","TRUE"
"2003-07-01","Greenland","Sark","16","0","Island Games","St. Martin","Guernsey","TRUE"
"2003-07-02","El Salvador","Paraguay","0","1","Friendly","San Francisco","United States","TRUE"
"2003-07-02","Guatemala","Peru","1","2","Friendly","San Francisco","United States","TRUE"
"2003-07-03","Estonia","Lithuania","1","5","Baltic Cup","Valga","Estonia","FALSE"
"2003-07-03","Solomon Islands","Kiribati","7","0","South Pacific Games","Suva","Fiji","TRUE"
"2003-07-03","Tahiti","Papua New Guinea","3","0","South Pacific Games","Suva","Fiji","TRUE"
"2003-07-03","Tonga","New Caledonia","0","4","South Pacific Games","Suva","Fiji","TRUE"
"2003-07-03","Trinidad and Tobago","Venezuela","2","2","Friendly","Port of Spain","Trinidad and Tobago","FALSE"
"2003-07-03","Tuvalu","Vanuatu","0","1","South Pacific Games","Suva","Fiji","TRUE"
"2003-07-03","Frøya","Sark","15","0","Island Games","Alderney","Guernsey","TRUE"
"2003-07-03","Alderney","Greenland","0","3","Island Games","St. Sampson","Guernsey","TRUE"
"2003-07-03","Gotland","Saare County","3","0","Island Games","St. Sampson","Guernsey","TRUE"
"2003-07-03","Orkney","Gibraltar","1","7","Island Games","St. Sampson","Guernsey","TRUE"
"2003-07-03","Isle of Man","Jersey","2","1","Island Games","St. Sampson","Guernsey","TRUE"
"2003-07-03","Guernsey","Isle of Wight","3","1","Island Games","St. Sampson","Guernsey","FALSE"
"2003-07-04","Latvia","Lithuania","2","1","Baltic Cup","Valga","Estonia","TRUE"
"2003-07-04","Saare County","Alderney","0","1","Island Games","St. Martin","Guernsey","TRUE"
"2003-07-04","Gotland","Greenland","2","1","Island Games","St. Sampson","Guernsey","TRUE"
"2003-07-04","Orkney","Shetland","0","6","Island Games","St. Sampson","Guernsey","TRUE"
"2003-07-04","Gibraltar","Ynys Môn","0","2","Island Games","St. Sampson","Guernsey","TRUE"
"2003-07-04","Jersey","Isle of Wight","3","0","Island Games","St. Martin","Guernsey","TRUE"
"2003-07-04","Guernsey","Isle of Man","3","1","Island Games","St. Peter Port","Guernsey","FALSE"
"2003-07-05","Botswana","DR Congo","0","0","African Cup of Nations qualification","Gaborone","Botswana","FALSE"
"2003-07-05","Estonia","Latvia","0","0","Baltic Cup","Tallinn","Estonia","FALSE"
"2003-07-05","Fiji","Kiribati","12","0","South Pacific Games","Nausori","Fiji","FALSE"
"2003-07-05","Kenya","Cape Verde","1","0","African Cup of Nations qualification","Nairobi","Kenya","FALSE"
"2003-07-05","Libya","Eswatini","6","2","African Cup of Nations qualification","Tripoli","Libya","FALSE"
"2003-07-05","Mauritania","Togo","0","0","African Cup of Nations qualification","Nouakchott","Mauritania","FALSE"
"2003-07-05","Niger","Liberia","1","0","African Cup of Nations qualification","Niamey","Niger","FALSE"
"2003-07-05","Seychelles","Mali","0","2","African Cup of Nations qualification","Victoria","Seychelles","FALSE"
"2003-07-05","Tahiti","New Caledonia","0","4","South Pacific Games","Nausori","Fiji","TRUE"
"2003-07-05","Tonga","Micronesia","7","0","South Pacific Games","Nausori","Fiji","TRUE"
"2003-07-05","Tuvalu","Solomon Islands","0","4","South Pacific Games","Nausori","Fiji","TRUE"
"2003-07-05","Zimbabwe","Eritrea","2","0","African Cup of Nations qualification","Harare","Zimbabwe","FALSE"
"2003-07-06","Angola","Malawi","5","1","African Cup of Nations qualification","Luanda","Angola","FALSE"
"2003-07-06","Benin","Zambia","3","0","African Cup of Nations qualification","Cotonou","Benin","FALSE"
"2003-07-06","Burundi","South Africa","0","2","African Cup of Nations qualification","Bujumbura","Burundi","FALSE"
"2003-07-06","Central African Republic","Burkina Faso","0","3","African Cup of Nations qualification","Bangui","Central African Republic","FALSE"
"2003-07-06","Chad","Algeria","0","0","African Cup of Nations qualification","N'Djamena","Chad","FALSE"
"2003-07-06","Congo","Mozambique","0","0","African Cup of Nations qualification","Brazzaville","Congo","FALSE"
"2003-07-06","El Salvador","Mexico","2","1","Friendly","Carson","United States","TRUE"
"2003-07-06","Equatorial Guinea","Morocco","0","1","African Cup of Nations qualification","Malabo","Equatorial Guinea","FALSE"
"2003-07-06","Gabon","Sierra Leone","2","0","African Cup of Nations qualification","Libreville","Gabon","FALSE"
"2003-07-06","Guinea","Ethiopia","3","0","African Cup of Nations qualification","Conakry","Guinea","FALSE"
"2003-07-06","Jamaica","Cuba","1","2","Friendly","Kingston","Jamaica","FALSE"
"2003-07-06","Lesotho","Gambia","1","0","African Cup of Nations qualification","Maseru","Lesotho","FALSE"
"2003-07-06","Madagascar","Mauritius","0","2","African Cup of Nations qualification","Antananarivo","Madagascar","FALSE"
"2003-07-06","Rwanda","Ghana","1","0","African Cup of Nations qualification","Kigali","Rwanda","FALSE"
"2003-07-06","United States","Paraguay","2","0","Friendly","Columbus","United States","FALSE"
"2003-07-07","Fiji","Solomon Islands","2","1","South Pacific Games","Lautoka","Fiji","FALSE"
"2003-07-07","Kiribati","Vanuatu","0","18","South Pacific Games","Lautoka","Fiji","TRUE"
"2003-07-07","Papua New Guinea","Micronesia","10","0","South Pacific Games","Lautoka","Fiji","TRUE"
"2003-07-07","Tahiti","Tonga","4","0","South Pacific Games","Lautoka","Fiji","TRUE"
"2003-07-08","El Salvador","Guatemala","1","2","Friendly","Houston","United States","TRUE"
"2003-07-09","Fiji","Tahiti","2","1","South Pacific Games","Lautoka","Fiji","FALSE"
"2003-07-09","Jamaica","Paraguay","2","0","Friendly","Kingston","Jamaica","FALSE"
"2003-07-09","New Caledonia","Vanuatu","1","1","South Pacific Games","Lautoka","Fiji","TRUE"
"2003-07-11","Fiji","New Caledonia","2","0","South Pacific Games","Suva","Fiji","FALSE"
"2003-07-11","Tahiti","Vanuatu","0","1","South Pacific Games","Suva","Fiji","TRUE"
"2003-07-12","Costa Rica","Canada","0","1","Gold Cup","Foxborough","United States","TRUE"
"2003-07-12","United States","El Salvador","2","0","Gold Cup","Foxborough","United States","FALSE"
"2003-07-13","Jamaica","Colombia","0","1","Gold Cup","Miami","United States","TRUE"
"2003-07-13","Mexico","Brazil","1","0","Gold Cup","Mexico City","Mexico","FALSE"
"2003-07-13","Eswatini","Madagascar","2","0","COSAFA Cup","Lobamba","Eswatini","FALSE"
"2003-07-14","Canada","Cuba","0","2","Gold Cup","Foxborough","United States","TRUE"
"2003-07-14","United States","Martinique","2","0","Gold Cup","Foxborough","United States","FALSE"
"2003-07-15","Brazil","Honduras","2","1","Gold Cup","Mexico City","Mexico","TRUE"
"2003-07-15","Guatemala","Jamaica","0","2","Gold Cup","Miami","United States","TRUE"
"2003-07-16","Argentina","Uruguay","2","2","Friendly","La Plata","Argentina","FALSE"
"2003-07-16","Cuba","Costa Rica","0","3","Gold Cup","Foxborough","United States","TRUE"
"2003-07-16","El Salvador","Martinique","1","0","Gold Cup","Foxborough","United States","TRUE"
"2003-07-17","Colombia","Guatemala","1","1","Gold Cup","Miami","United States","TRUE"
"2003-07-17","Mexico","Honduras","0","0","Gold Cup","Mexico City","Mexico","FALSE"
"2003-07-19","Colombia","Brazil","0","2","Gold Cup","Miami","United States","TRUE"
"2003-07-19","Costa Rica","El Salvador","5","2","Gold Cup","Foxborough","United States","TRUE"
"2003-07-19","South Africa","Zimbabwe","0","1","COSAFA Cup","East London","South Africa","FALSE"
"2003-07-19","United States","Cuba","5","0","Gold Cup","Foxborough","United States","FALSE"
"2003-07-20","Mexico","Jamaica","5","0","Gold Cup","Mexico City","Mexico","FALSE"
"2003-07-23","United States","Brazil","1","2","Gold Cup","Miami","United States","FALSE"
"2003-07-24","Mexico","Costa Rica","2","0","Gold Cup","Mexico City","Mexico","FALSE"
"2003-07-24","Peru","Uruguay","3","4","Friendly","Lima","Peru","FALSE"
"2003-07-26","Nigeria","Venezuela","1","0","Friendly","Watford","England","TRUE"
"2003-07-26","United States","Costa Rica","3","2","Gold Cup","Miami","United States","FALSE"
"2003-07-27","Zambia","Mozambique","4","2","COSAFA Cup","Lusaka","Zambia","FALSE"
"2003-07-27","Mexico","Brazil","1","0","Gold Cup","Mexico City","Mexico","FALSE"
"2003-07-29","Saint Kitts and Nevis","Haiti","1","0","SKN Football Festival","Basseterre","Saint Kitts and Nevis","FALSE"
"2003-07-30","Uruguay","Peru","1","0","Friendly","Montevideo","Uruguay","FALSE"
"2003-07-31","Haiti","Trinidad and Tobago","2","0","SKN Football Festival","Basseterre","Saint Kitts and Nevis","TRUE"
"2003-08-02","Saint Kitts and Nevis","Trinidad and Tobago","1","2","SKN Football Festival","Basseterre","Saint Kitts and Nevis","FALSE"
"2003-08-04","Singapore","Hong Kong","4","1","Friendly","Singapore","Singapore","FALSE"
"2003-08-13","Iran","Iraq","0","1","Friendly","Tehran","Iran","FALSE"
"2003-08-15","Iraq","Uruguay","2","5","Friendly","Tehran","Iran","TRUE"
"2003-08-16","Malawi","Zambia","1","1","COSAFA Cup","Blantyre","Malawi","FALSE"
"2003-08-16","Mayotte","Réunion","1","1","Friendly","Mamoudzou","Mayotte","FALSE"
"2003-08-19","Republic of Ireland","Australia","2","1","Friendly","Dublin","Republic of Ireland","FALSE"
"2003-08-19","Luxembourg","Malta","1","1","Friendly","Esch-sur-Alzette","Luxembourg","FALSE"
"2003-08-20","Angola","DR Congo","0","2","Friendly","Luanda","Angola","FALSE"
"2003-08-20","Argentina","Uruguay","3","2","Friendly","Florence","Italy","TRUE"
"2003-08-20","Austria","Costa Rica","2","0","Friendly","Vienna","Austria","FALSE"
"2003-08-20","Belarus","Iran","2","1","Friendly","Minsk","Belarus","FALSE"
"2003-08-20","Belgium","Netherlands","1","1","Friendly","Brussels","Belgium","FALSE"
"2003-08-20","Bulgaria","Lithuania","3","0","Friendly","Sofia","Bulgaria","FALSE"
"2003-08-20","China PR","Chile","0","0","Friendly","Tianjin","China PR","FALSE"
"2003-08-20","Colombia","Slovakia","0","0","Friendly","New York","United States","TRUE"
"2003-08-20","Denmark","Finland","1","1","Friendly","Copenhagen","Denmark","FALSE"
"2003-08-20","Ecuador","Guatemala","2","0","Friendly","Ambato","Ecuador","FALSE"
"2003-08-20","England","Croatia","3","1","Friendly","Ipswich","England","FALSE"
"2003-08-20","Estonia","Poland","1","2","Friendly","Tallinn","Estonia","FALSE"
"2003-08-20","Faroe Islands","Iceland","1","2","UEFA Euro qualification","Tórshavn","Faroe Islands","FALSE"
"2003-08-20","Germany","Italy","0","1","Friendly","Stuttgart","Germany","FALSE"
"2003-08-20","Japan","Nigeria","3","0","Friendly","Tokyo","Japan","FALSE"
"2003-08-20","Latvia","Uzbekistan","0","3","Friendly","Riga","Latvia","FALSE"
"2003-08-20","Liechtenstein","San Marino","2","2","Friendly","Vaduz","Liechtenstein","FALSE"
"2003-08-20","North Macedonia","Albania","3","1","Friendly","Prilep","North Macedonia","FALSE"
"2003-08-20","Mexico","Peru","1","3","Friendly","East Rutherford","United States","TRUE"
"2003-08-20","Norway","Scotland","0","0","Friendly","Oslo","Norway","FALSE"
"2003-08-20","Panama","Paraguay","1","2","Friendly","Panama City","Panama","FALSE"
"2003-08-20","Portugal","Kazakhstan","1","0","Friendly","Chaves","Portugal","FALSE"
"2003-08-20","Russia","Israel","1","2","Friendly","Moscow","Russia","FALSE"
"2003-08-20","Serbia","Wales","1","0","UEFA Euro qualification","Belgrade","Serbia and Montenegro","FALSE"
"2003-08-20","Slovenia","Hungary","2","1","Friendly","Murska Sobota","Slovenia","FALSE"
"2003-08-20","Sweden","Greece","1","2","Friendly","Norrköping","Sweden","FALSE"
"2003-08-20","Switzerland","France","0","2","Friendly","Geneva","Switzerland","FALSE"
"2003-08-20","Tunisia","Guinea","0","0","Friendly","Tunis","Tunisia","FALSE"
"2003-08-20","Turkey","Moldova","2","0","Friendly","Ankara","Turkey","FALSE"
"2003-08-20","Ukraine","Romania","0","2","Friendly","Donets'k","Ukraine","FALSE"
"2003-08-20","Venezuela","Haiti","3","2","Friendly","Maracaibo","Venezuela","FALSE"
"2003-08-22","Lebanon","Syria","1","0","Friendly","Beirut","Lebanon","FALSE"
"2003-08-26","Jordan","Iraq","2","1","Friendly","Amman","Jordan","FALSE"
"2003-08-27","Peru","Guatemala","0","0","Friendly","Lima","Peru","FALSE"
"2003-08-31","Bolivia","Panama","3","0","Friendly","La Paz","Bolivia","FALSE"
"2003-08-31","Haiti","China PR","4","3","Friendly","Fort Lauderdale","United States","TRUE"
"2003-08-31","Zimbabwe","Eswatini","2","0","COSAFA Cup","Bulawayo","Zimbabwe","FALSE"
"2003-09-04","Algeria","Qatar","1","0","Friendly","Dinard","France","TRUE"
"2003-09-04","North Korea","Lebanon","0","1","AFC Asian Cup qualification","Pyongyang","North Korea","FALSE"
"2003-09-04","Singapore","Kuwait","1","3","AFC Asian Cup qualification","Singapore","Singapore","FALSE"
"2003-09-05","Iran","Jordan","4","1","AFC Asian Cup qualification","Tehran","Iran","FALSE"
"2003-09-06","Andorra","Croatia","0","3","UEFA Euro qualification","Sant Julià de Lòria","Andorra","FALSE"
"2003-09-06","Argentina","Chile","2","2","FIFA World Cup qualification","Buenos Aires","Argentina","FALSE"
"2003-09-06","Armenia","Greece","0","1","UEFA Euro qualification","Yerevan","Armenia","FALSE"
"2003-09-06","Azerbaijan","Finland","1","2","UEFA Euro qualification","Baku","Azerbaijan","FALSE"
"2003-09-06","Belarus","Czech Republic","1","3","UEFA Euro qualification","Minsk","Belarus","FALSE"
"2003-09-06","Bosnia and Herzegovina","Norway","1","0","UEFA Euro qualification","Zenica","Bosnia and Herzegovina","FALSE"
"2003-09-06","Bulgaria","Estonia","2","0","UEFA Euro qualification","Sofia","Bulgaria","FALSE"
"2003-09-06","Ecuador","Venezuela","2","0","FIFA World Cup qualification","Quito","Ecuador","FALSE"
"2003-09-06","France","Cyprus","5","0","UEFA Euro qualification","Saint-Denis","France","FALSE"
"2003-09-06","Georgia","Albania","3","0","UEFA Euro qualification","Tbilisi","Georgia","FALSE"
"2003-09-06","Iceland","Germany","0","0","UEFA Euro qualification","Reykjavík","Iceland","FALSE"
"2003-09-06","Republic of Ireland","Russia","1","1","UEFA Euro qualification","Dublin","Republic of Ireland","FALSE"
"2003-09-06","Italy","Wales","4","0","UEFA Euro qualification","Milan","Italy","FALSE"
"2003-09-06","Latvia","Poland","0","2","UEFA Euro qualification","Riga","Latvia","FALSE"
"2003-09-06","Liechtenstein","Turkey","0","3","UEFA Euro qualification","Vaduz","Liechtenstein","FALSE"
"2003-09-06","North Macedonia","England","1","2","UEFA Euro qualification","Skopje","North Macedonia","FALSE"
"2003-09-06","Netherlands","Austria","3","1","UEFA Euro qualification","Rotterdam","Netherlands","FALSE"
"2003-09-06","Peru","Paraguay","4","1","FIFA World Cup qualification","Lima","Peru","FALSE"
"2003-09-06","Portugal","Spain","0","3","Friendly","Guimarães","Portugal","FALSE"
"2003-09-06","Romania","Luxembourg","4","0","UEFA Euro qualification","Ploiești","Romania","FALSE"
"2003-09-06","Scotland","Faroe Islands","3","1","UEFA Euro qualification","Glasgow","Scotland","FALSE"
"2003-09-06","Slovenia","Israel","3","1","UEFA Euro qualification","Ljubljana","Slovenia","FALSE"
"2003-09-06","Eswatini","Botswana","0","3","Friendly","Mbabane","Eswatini","FALSE"
"2003-09-06","Sweden","San Marino","5","0","UEFA Euro qualification","Gothenburg","Sweden","FALSE"
"2003-09-06","Ukraine","Northern Ireland","0","0","UEFA Euro qualification","Donets'k","Ukraine","FALSE"
"2003-09-07","Angola","Namibia","2","0","Friendly","Luanda","Angola","FALSE"
"2003-09-07","Australia","Jamaica","2","1","Friendly","Reading","England","TRUE"
"2003-09-07","Colombia","Brazil","1","2","FIFA World Cup qualification","Barranquilla","Colombia","FALSE"
"2003-09-07","Costa Rica","China PR","2","0","Friendly","Fort Lauderdale","United States","TRUE"
"2003-09-07","Uruguay","Bolivia","5","0","FIFA World Cup qualification","Montevideo","Uruguay","FALSE"
"2003-09-09","Chile","Peru","2","1","FIFA World Cup qualification","Santiago","Chile","FALSE"
"2003-09-09","Republic of Ireland","Turkey","2","2","Friendly","Dublin","Republic of Ireland","FALSE"
"2003-09-09","Venezuela","Argentina","0","3","FIFA World Cup qualification","Caracas","Venezuela","FALSE"
"2003-09-10","Albania","Georgia","3","1","UEFA Euro qualification","Tirana","Albania","FALSE"
"2003-09-10","Andorra","Bulgaria","0","3","UEFA Euro qualification","Sant Julià de Lòria","Andorra","FALSE"
"2003-09-10","Belgium","Croatia","2","1","UEFA Euro qualification","Brussels","Belgium","FALSE"
"2003-09-10","Bolivia","Colombia","4","0","FIFA World Cup qualification","La Paz","Bolivia","FALSE"
"2003-09-10","Brazil","Ecuador","1","0","FIFA World Cup qualification","Manaus","Brazil","FALSE"
"2003-09-10","Czech Republic","Netherlands","3","1","UEFA Euro qualification","Prague","Czech Republic","FALSE"
"2003-09-10","Denmark","Romania","2","2","UEFA Euro qualification","Copenhagen","Denmark","FALSE"
"2003-09-10","England","Liechtenstein","2","0","UEFA Euro qualification","Manchester","England","FALSE"
"2003-09-10","Faroe Islands","Lithuania","1","3","UEFA Euro qualification","Toftir","Faroe Islands","FALSE"
"2003-09-10","Germany","Scotland","2","1","UEFA Euro qualification","Dortmund","Germany","FALSE"
"2003-09-10","Israel","Malta","2","2","UEFA Euro qualification","Antalya","Turkey","TRUE"
"2003-09-10","Japan","Senegal","0","1","Friendly","Niigata","Japan","FALSE"
"2003-09-10","Latvia","Hungary","3","1","UEFA Euro qualification","Riga","Latvia","FALSE"
"2003-09-10","Luxembourg","Bosnia and Herzegovina","0","1","UEFA Euro qualification","Luxembourg","Luxembourg","FALSE"
"2003-09-10","Moldova","Belarus","2","1","UEFA Euro qualification","Tiraspol","Moldova","FALSE"
"2003-09-10","Morocco","Trinidad and Tobago","2","0","Friendly","Marrakech","Morocco","FALSE"
"2003-09-10","Northern Ireland","Armenia","0","1","UEFA Euro qualification","Belfast","Northern Ireland","FALSE"
"2003-09-10","Norway","Portugal","0","1","Friendly","Oslo","Norway","FALSE"
"2003-09-10","Oman","Bahrain","1","0","Friendly","Muscat","Oman","FALSE"
"2003-09-10","Paraguay","Uruguay","4","1","FIFA World Cup qualification","Asunción","Paraguay","FALSE"
"2003-09-10","Poland","Sweden","0","2","UEFA Euro qualification","Chorzów","Poland","FALSE"
"2003-09-10","Russia","Switzerland","4","1","UEFA Euro qualification","Moscow","Russia","FALSE"
"2003-09-10","Serbia","Italy","1","1","UEFA Euro qualification","Belgrade","Serbia and Montenegro","FALSE"
"2003-09-10","Slovakia","North Macedonia","1","1","UEFA Euro qualification","Žilina","Slovakia","FALSE"
"2003-09-10","Slovenia","France","0","2","UEFA Euro qualification","Ljubljana","Slovenia","FALSE"
"2003-09-10","Spain","Ukraine","2","1","UEFA Euro qualification","Elche","Spain","FALSE"
"2003-09-10","Tunisia","Ivory Coast","3","2","Friendly","Tunis","Tunisia","FALSE"
"2003-09-10","Wales","Finland","1","1","UEFA Euro qualification","Cardiff","Wales","FALSE"
"2003-09-14","Kuwait","Qatar","2","1","AFC Asian Cup qualification","Kuwait City","Kuwait","FALSE"
"2003-09-14","Rwanda","Kenya","0","1","Friendly","Kigali","Rwanda","FALSE"
"2003-09-16","Singapore","Oman","1","3","Friendly","Singapore","Singapore","FALSE"
"2003-09-17","Yemen","Sudan","3","2","Friendly","Sana'a","Yemen","FALSE"
"2003-09-19","Bahrain","Lebanon","4","3","Friendly","Manama","Bahrain","FALSE"
"2003-09-19","Jordan","Syria","0","0","Friendly","Amman","Jordan","FALSE"
"2003-09-19","Yemen","Sudan","1","2","Friendly","Sana'a","Yemen","FALSE"
"2003-09-20","Namibia","Angola","1","3","Friendly","Windhoek","Namibia","FALSE"
"2003-09-20","Qatar","Kuwait","2","2","AFC Asian Cup qualification","Doha","Qatar","FALSE"
"2003-09-24","Algeria","Gabon","2","2","Friendly","Algiers","Algeria","FALSE"
"2003-09-24","Benin","Burkina Faso","0","1","Friendly","Algiers","Algeria","TRUE"
"2003-09-24","Qatar","Palestine","1","1","AFC Asian Cup qualification","Doha","Qatar","FALSE"
"2003-09-25","South Korea","Vietnam","5","0","AFC Asian Cup qualification","Incheon","South Korea","FALSE"
"2003-09-25","Nepal","Oman","0","7","AFC Asian Cup qualification","Incheon","South Korea","TRUE"
"2003-09-26","Algeria","Burkina Faso","0","0","Friendly","Algiers","Algeria","FALSE"
